time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
43.788926,-0.060429,0.028002,-0.301139
43.818925,0.425174,0.152764,-0.419168
43.848924,0.150129,0.028637,-0.388799
43.898922,0.005837,0.048078,-0.240141
43.928902,-0.083028,0.124986,-0.138194
43.958920,0.274768,0.191374,-0.200953
43.988901,0.266044,0.169027,-0.243812
44.018928,-0.014753,0.107743,-0.074197
44.048932,0.167397,0.161721,-0.110271
44.078930,0.067229,0.219386,0.150775
44.108931,0.200396,0.043246,0.024765
44.148945,0.067653,0.160647,0.360939
44.198927,0.306903,0.227362,0.177473
44.228924,0.101493,0.105142,0.347805
44.258933,0.185848,0.064378,0.475776
44.288938,0.153062,0.090016,0.519732
44.318937,0.146062,-0.001602,0.422000
44.358911,0.148755,0.005766,0.601542
44.378935,0.093872,-0.069750,0.495362
44.418919,0.122386,-0.065509,0.412038
44.448930,0.091187,-0.081386,0.323276
44.498901,0.076782,-0.044994,0.092691
44.508929,0.022019,-0.131196,0.038807
44.558901,0.141578,-0.134541,-0.210192
44.588906,0.163836,-0.075906,-0.312448
44.628923,0.105490,-0.016076,-0.309968
44.648907,-0.002952,-0.059592,-0.205472
44.688921,0.017697,-0.014907,-0.117617
44.718920,-0.071682,0.090711,0.135142
44.748918,0.282911,0.074973,0.164888
44.798898,0.307726,-0.040338,0.407858
44.828900,0.199819,-0.081635,0.332865
44.858896,0.229837,-0.073203,0.391669
44.888883,0.183883,-0.120006,0.389286
44.918906,0.016273,-0.150489,0.275901
44.948912,0.104835,-0.195345,0.035229
44.988902,-0.079538,-0.153301,-0.071342
45.008892,0.089336,-0.211213,-0.144356
45.048904,0.103111,0.034996,-0.097062
45.078904,-0.076848,-0.228783,-0.507691
45.128902,-0.047086,-0.092481,-0.327447
45.158886,0.071013,-0.105533,-0.341437
45.188898,-0.003185,0.088541,-0.099948
45.218897,-0.088911,-0.208606,-0.292816
45.248896,0.164806,0.062601,-0.149280
45.278895,0.204774,0.036991,-0.284057
45.318893,0.279540,0.098652,-0.277325
45.348890,0.360439,0.094207,-0.279505
45.398890,0.138425,0.185290,-0.212707
45.428889,0.012947,0.045985,-0.352343
45.448887,-0.085794,0.137897,-0.365705
45.488886,0.146008,0.144892,-0.477910
45.518884,0.119315,0.193857,-0.204108
45.548883,0.035769,0.115017,0.077553
45.578882,0.093695,0.144683,0.186686
45.618884,-0.042978,0.144880,0.413234
45.648855,-0.002205,0.165003,0.494538
45.698877,0.069581,0.180768,0.626028
45.728874,0.090290,0.049616,0.582564
45.758873,0.148041,0.044110,0.674408
45.788872,0.084727,-0.089002,0.664075
45.818872,0.117958,-0.037912,0.679307
45.848870,0.299164,-0.000844,0.347175
45.888869,0.255543,0.028049,0.324906
45.918840,0.143667,-0.182715,0.188080
45.948863,0.236999,-0.098597,-0.031584
45.988862,-0.130649,-0.186252,-0.034115
46.028851,0.101464,-0.138774,-0.089469
46.058836,-0.063652,-0.086296,0.177974
46.078848,-0.040212,-0.163153,0.272640
46.118847,0.082008,-0.164458,0.198879
46.148846,0.087097,-0.128164,0.078341
46.178845,0.023069,-0.153596,0.060053
46.208836,0.032548,-0.189868,0.067330
46.248851,0.142952,-0.116636,0.227976
46.278851,0.234437,-0.274523,0.028352
46.328849,0.282863,-0.060313,-0.049548
46.358823,-0.010358,-0.176919,-0.053325
46.388847,0.028595,-0.151509,0.125239
46.418844,0.074768,-0.198436,-0.045984
46.448844,0.201905,-0.174259,0.070581
46.478843,0.162038,-0.113466,0.198072
46.518816,0.147848,-0.173111,0.150735
46.548833,0.148960,-0.166721,0.159318
46.598837,-0.041046,-0.227907,-0.286523
46.628836,-0.002578,0.036347,-0.192123
46.658835,0.026293,-0.178859,-0.612151
46.688833,-0.022801,-0.182104,-0.291618
46.718832,0.097252,-0.021262,-0.566426
46.748830,0.053886,0.012922,-0.509599
46.788828,0.131067,-0.079072,-0.229117
46.818827,0.087052,-0.026821,-0.054660
46.848826,0.122572,0.012503,0.027820
46.878825,0.044377,-0.120579,0.026038
46.928819,0.091488,0.013674,-0.042685
46.958821,0.101819,0.020103,-0.155909
46.988820,0.044747,-0.006506,0.017049
47.018811,-0.271425,-0.059137,0.096970
47.048805,0.330645,-0.099691,-0.403437
47.078808,0.023848,0.176946,-0.064209
47.108807,0.007572,0.038539,-0.360931
47.148813,-0.169196,0.089967,-0.072121
47.168791,0.053300,0.229207,-0.245568
47.208810,0.151304,0.288712,-0.298687
47.258799,0.165161,0.217211,-0.210401
47.288801,0.084326,0.361206,0.006239
47.318798,0.390372,0.279547,-0.098992
47.358803,0.165971,0.194501,0.442305
47.378793,0.038216,0.265187,0.364726
47.418801,0.213017,0.123961,0.590423
47.448796,0.071441,0.140099,0.938864
47.498779,0.010402,0.030426,0.950029
47.508775,0.023586,0.051663,1.061263
47.558789,0.181549,-0.144676,0.705416
47.588787,0.016697,-0.105934,0.721695
47.618790,0.194852,-0.270311,0.315802
47.648790,0.343162,-0.221629,0.363046
47.688789,0.088009,-0.363703,-0.054375
47.718787,0.289212,-0.287349,-0.154439
47.748765,0.092112,-0.331686,-0.143951
47.778764,0.010098,-0.282429,-0.210974
47.828783,0.064539,-0.200440,-0.259685
47.858781,0.108203,-0.174939,-0.286267
47.888779,0.157315,-0.214364,-0.551475
47.918779,0.118471,-0.146099,-0.446381
47.958758,0.106889,-0.130094,-0.421715
47.988756,0.210288,-0.055679,-0.468343
48.018756,0.050870,-0.015901,-0.416800
48.048753,-0.049994,-0.031721,-0.302538
48.088771,0.109516,-0.054448,-0.343302
48.118769,-0.046612,-0.064827,-0.201216
48.158769,0.159538,0.000911,-0.414597
48.188767,0.015502,0.104577,-0.278298
48.218766,-0.112349,-0.023123,-0.157165
48.248764,0.065717,0.091636,-0.205725
48.278761,0.117841,0.071259,-0.198371
48.308758,-0.034047,0.105674,-0.114805
48.338757,0.058407,0.122562,-0.193801
48.378758,0.043444,0.078871,-0.161983
48.428754,0.036993,0.088496,-0.193983
48.458752,0.242168,0.167021,-0.392334
48.468754,0.261516,0.019920,-0.516021
48.518750,0.108278,0.137237,0.087274
48.548748,0.374842,0.123949,-0.126555
48.588731,0.239172,0.155087,0.043534
48.608748,0.172782,0.168990,0.257319
48.648746,0.172089,0.191331,0.355741
48.678720,0.119682,0.180821,0.289451
48.728742,-0.000930,0.194833,0.529961
48.758741,0.208475,0.151751,0.463429
48.788720,-0.022859,0.108585,0.418372
48.818739,0.126117,0.017596,0.494766
48.848737,0.275399,0.214561,0.338748
48.878736,0.058017,0.047609,0.474646
48.918733,0.131805,0.151926,0.460243
48.948731,0.364684,-0.182072,0.037377
48.998730,0.284756,-0.103121,0.277166
49.028743,0.070702,-0.125032,0.288850
49.058742,0.087505,-0.360769,0.485216
49.088740,0.295593,-0.178736,0.072671
49.118738,-0.290099,0.034518,0.507779
49.148737,-0.111876,-0.048803,0.030744
49.178735,0.255148,-0.099537,-0.370296
49.218734,-0.119332,-0.112786,0.104118
49.248733,0.253015,-0.042998,-0.437298
49.298730,0.357193,-0.046580,-0.132830
49.328730,0.233778,-0.142144,-0.345951
49.358728,0.172818,-0.053603,-0.183043
49.388726,0.229514,0.003827,-0.161372
49.418724,0.103745,-0.072670,-0.115818
49.448694,0.096821,0.123354,0.188705
49.478693,0.117676,-0.028982,-0.136951
49.508692,-0.088878,0.038509,0.142339
49.538717,0.152706,0.048650,0.093187
49.598688,0.148328,0.144506,0.297792
49.628717,0.016889,0.046745,0.252410
49.658704,0.093668,-0.050515,0.404648
49.688703,0.204782,-0.040162,0.520072
49.718683,0.083271,-0.067600,0.508197
49.748709,0.200592,-0.011363,0.509547
49.778708,0.288151,-0.136228,0.382761
49.818708,0.175092,-0.064649,0.589395
49.848706,0.083029,-0.148453,0.165845
49.898704,0.107227,-0.148460,0.068609
49.928702,-0.017426,-0.172700,0.070642
49.958700,0.052520,-0.251738,0.053095
49.988700,0.097508,-0.147348,0.021605
50.018697,-0.025949,-0.152412,0.045112
50.048697,0.002599,-0.142844,-0.032840
50.088683,0.168717,-0.147488,-0.021152
50.118683,0.080407,-0.149433,0.002365
50.148692,-0.061267,-0.170437,0.005489
50.198691,-0.010126,-0.174649,-0.334318
50.228689,0.164770,-0.092954,-0.336048
50.258687,0.112184,-0.103435,-0.462172
50.288687,0.135411,0.059573,-0.361914
50.318685,0.159760,0.042474,-0.388725
50.348683,-0.021305,0.107785,-0.128687
50.388667,0.086705,0.117239,-0.338079
50.418679,0.143330,0.026412,-0.167638
50.448678,0.090172,0.049810,0.187234
50.488676,0.075526,0.053001,0.270595
50.528675,0.194870,0.044008,0.667986
50.558673,0.120851,-0.045336,0.587377
50.588673,0.065008,-0.079266,0.467536
50.618647,0.147348,-0.078268,0.229254
50.648645,0.193632,-0.101746,0.067776
50.678664,0.112152,-0.044045,0.169617
50.708644,0.133669,-0.099422,-0.047591
50.748656,0.033002,-0.105675,0.121216
50.798639,0.042092,-0.106681,-0.042266
50.828662,0.122049,-0.087678,-0.030428
50.858661,0.205136,-0.165564,-0.283033
50.888659,0.020565,-0.027660,-0.211713
50.918657,0.049720,-0.077752,-0.373333
50.948657,-0.000085,-0.036078,-0.342107
50.978656,0.171113,-0.042827,-0.409498
51.018637,0.018252,0.026776,-0.336423
51.048643,0.165378,0.074414,-0.327649
51.098650,0.131332,0.107379,-0.001578
51.128649,0.057679,0.014774,0.043875
51.138641,0.064300,0.058455,0.070825
51.188645,0.056171,0.102143,0.150133
51.218645,0.141521,0.022988,0.299263
51.258630,0.001160,-0.000193,0.387851
51.288642,0.107249,0.043365,0.208563
51.318615,0.128201,0.080533,0.406428
51.348632,0.154500,0.010125,0.381461
51.398637,0.215060,-0.062524,0.422717
51.428635,0.234965,-0.093450,0.349887
51.458634,0.113356,-0.143097,-0.024320
51.488611,0.157555,-0.160178,-0.178283
51.518631,0.088708,-0.122749,-0.101131
51.548630,0.116992,-0.059802,-0.329443
51.588627,0.130729,-0.090749,-0.328548
51.618625,0.160153,-0.098393,-0.093535
51.638626,0.159875,-0.117547,-0.164159
51.688620,0.086253,-0.097089,-0.239890
51.728597,0.036887,-0.138515,-0.321309
51.758600,0.059605,-0.003156,-0.359035
51.788599,0.047872,0.012874,-0.384588
51.818612,-0.037197,0.052515,-0.393966
51.848596,-0.039308,0.064250,-0.401380
51.888585,0.124202,0.119250,-0.263285
51.908585,0.105677,0.166121,-0.103821
51.958604,0.101862,0.190590,0.015982
51.978610,0.139755,0.224536,0.186045
52.028608,0.057184,0.082774,0.511167
52.058588,0.153589,0.153929,0.621587
52.088606,0.209626,0.177335,0.462501
52.118604,0.122603,0.154017,0.585267
52.158584,0.050879,0.076374,0.546393
52.188598,0.242829,-0.006067,0.385624
52.218578,0.163048,0.020768,0.379380
52.248595,0.233127,0.036642,0.296110
52.278594,0.063004,0.006053,0.410308
52.328594,0.069130,-0.032319,0.367358
52.358594,-0.000988,-0.049253,0.438868
52.388592,0.226171,-0.108318,0.275015
52.418591,0.128208,-0.187031,0.364356
52.448589,0.141010,-0.149730,0.329299
52.488587,0.016726,-0.134389,0.052681
52.518586,-0.026294,-0.229156,0.019047
52.548585,0.053898,-0.109924,-0.007028
52.588583,0.186541,-0.086856,0.171501
52.628578,0.183858,-0.105960,0.008990
52.658564,0.057180,-0.093945,0.003744
52.688559,0.127843,-0.157994,-0.147278
52.718561,0.076091,-0.148347,-0.017929
52.748560,0.171977,-0.176131,-0.321548
52.778559,0.015992,-0.028665,-0.315358
52.808550,0.048311,-0.087292,-0.477026
52.848571,0.070749,0.031938,-0.233835
52.898554,0.126760,0.011439,0.005375
52.908568,-0.003610,0.039369,0.171171
52.958551,0.186717,-0.007951,0.138812
52.988565,0.091700,-0.001470,0.401713
53.018549,0.121436,-0.014325,0.390950
53.058562,0.104455,-0.053588,0.099048
53.088559,0.089509,-0.100482,0.140464
53.118560,0.158677,-0.013163,0.025533
53.148528,0.113431,-0.050308,-0.107150
53.178527,0.055095,-0.088614,0.012321
53.228554,0.021091,-0.029881,-0.033292
53.258539,0.111381,-0.071650,-0.055980
53.288538,0.183536,0.043255,0.083534
53.318525,0.112861,-0.020521,0.023367
53.348524,0.032060,0.006308,0.032081
53.388547,0.131387,-0.078059,-0.123334
53.418546,0.054802,0.004061,0.162416
53.448545,0.106635,0.041334,0.005544
53.488543,0.039700,0.060661,0.031309
53.528540,0.156868,0.039056,0.071764
53.558539,0.114403,0.007131,0.150665
53.588515,0.021750,-0.010791,0.164479
53.618512,0.113164,-0.009905,0.112107
53.648523,0.132650,0.019866,0.184922
53.688533,0.117903,-0.019594,0.284076
53.708521,0.094325,-0.033383,0.248746
53.748532,0.009131,-0.045989,0.258313
53.788517,0.072858,-0.078107,0.243163
53.828528,0.097446,-0.117646,0.322006
53.838527,0.112242,-0.119795,0.287800
53.888525,0.114956,-0.045054,0.040327
53.918524,0.142357,-0.142137,0.059019
53.948522,0.051080,-0.085445,0.090338
53.988521,0.078101,-0.080064,-0.137222
54.018523,0.001415,-0.119354,-0.100024
54.048520,0.114423,-0.062032,-0.117899
54.078522,0.121762,-0.041763,-0.179760
54.128520,0.097564,-0.067356,-0.052748
54.138508,0.027302,-0.065067,-0.051650
54.188517,0.225436,-0.006860,-0.088774
54.228505,0.057715,-0.021500,0.098167
54.258503,0.124589,0.030651,-0.030847
54.288486,0.080913,-0.051382,0.057395
54.308511,0.082709,0.003961,0.237201
54.348483,0.079807,-0.089773,0.088170
54.388507,0.126932,-0.041924,0.124750
54.408508,0.138509,-0.048328,0.087315
54.458505,0.155483,-0.025956,0.040422
54.488503,0.104243,-0.049286,0.023211
54.518502,0.111879,0.049869,-0.030738
54.548491,0.137353,-0.067336,-0.277135
54.578482,0.033303,0.048944,0.041931
54.608488,0.101379,-0.028000,0.108805
54.648497,-0.047344,-0.006387,0.197642
54.678470,0.134590,-0.052642,0.205892
54.718483,0.049549,-0.161275,0.378406
54.758477,0.063247,-0.128215,0.292039
54.788491,0.096273,-0.078158,0.239952
54.818490,0.092796,-0.138905,0.216113
54.858479,0.104077,-0.099392,0.026141
54.878488,0.100160,-0.201666,-0.096226
54.918476,0.089969,-0.114250,-0.045525
54.948463,0.054489,-0.041579,-0.244920
54.998483,0.012485,-0.118207,-0.315850
55.028482,0.015938,-0.035056,-0.326078
55.058481,0.088239,-0.033069,-0.362412
55.088479,0.087591,-0.060870,-0.190542
55.118478,0.149574,-0.007713,-0.176375
55.158450,0.071890,0.012722,-0.185860
55.188449,0.234678,-0.022825,-0.183957
55.218452,-0.024008,-0.010692,0.173038
55.258472,0.310339,-0.013406,-0.173239
55.298471,0.096433,0.063684,0.128543
55.318469,0.121229,-0.089850,0.053969
55.348468,0.128928,-0.000306,0.032022
55.388468,0.140795,-0.074851,-0.185289
55.418466,0.042579,0.018039,-0.024486
55.448464,-0.040033,0.021529,-0.238140
55.478445,0.209770,0.015700,-0.368584
55.508463,0.065866,0.083077,-0.145939
55.548461,0.197404,0.108462,-0.339222
55.598448,0.240864,0.077462,-0.368252
55.608458,-0.013647,-0.000893,-0.289555
55.658447,0.182104,0.088119,-0.091447
55.688439,0.264643,0.174244,-0.006584
55.728454,0.106357,0.099873,0.200326
55.748442,0.089687,0.109451,0.311503
55.778427,0.092997,0.105157,0.355286
55.808439,0.048150,0.041278,0.386999
55.858423,0.132195,-0.014367,0.428344
55.898427,0.060558,0.031711,0.274755
55.908447,0.120005,0.008139,0.242558
55.958421,0.002690,-0.022499,0.213568
55.988426,0.109360,-0.104731,0.018631
56.018419,0.123288,-0.052509,-0.013140
56.058439,0.055164,-0.045958,-0.014156
56.088413,0.078471,-0.095059,0.003733
56.118411,0.094867,-0.005564,0.041617
56.148410,0.047470,-0.081102,-0.053880
56.178433,0.138346,0.021034,-0.047998
56.208408,0.121951,-0.065261,-0.089070
56.258433,-0.114195,-0.096767,0.023001
56.288432,-0.032029,-0.084182,0.068995
56.318432,0.176263,-0.070719,-0.079497
56.348431,0.180392,-0.080307,-0.111605
56.378430,0.102959,-0.083381,-0.010099
56.418428,0.057828,-0.108812,-0.118143
56.438414,0.024314,0.045842,-0.111943
56.498411,-0.049071,0.023593,-0.058624
56.518410,0.111464,0.017937,-0.132417
56.558417,0.060179,-0.036319,-0.128430
56.588408,0.158923,-0.104763,-0.141651
56.628413,0.199669,0.169061,-0.008734
56.648405,0.134280,0.101012,-0.076406
56.688419,0.229135,0.063450,-0.001843
56.718417,0.061369,0.054151,0.163758
56.748417,0.126262,0.031614,0.171098
56.798414,0.062587,0.003989,0.273534
56.808414,0.023449,0.024302,0.335626
56.858413,0.221692,-0.082671,0.171516
56.888411,0.178125,0.112441,0.329663
56.918411,0.180185,-0.103914,0.202394
56.948409,-0.078183,-0.090592,0.308307
56.988407,0.142272,-0.146390,0.035489
57.018405,0.035312,-0.096110,0.170418
57.058404,0.036670,-0.175988,0.005435
57.078392,0.005735,0.024453,0.109116
57.128403,0.071874,-0.070476,-0.094429
57.158402,-0.021190,-0.143797,-0.153576
57.188401,-0.091260,-0.114872,-0.119209
57.218400,0.094271,-0.041732,-0.115646
57.248399,0.158920,-0.070629,-0.182065
57.278398,-0.005831,-0.050038,-0.111394
57.308397,0.117305,-0.059854,-0.224734
57.338394,-0.031227,-0.060673,-0.046270
57.378394,0.123809,-0.079088,-0.163939
57.428374,0.117526,-0.008690,-0.210563
57.458372,0.153093,0.029560,-0.110994
57.468387,0.047902,0.004161,-0.008536
57.518370,0.076505,0.007320,-0.060880
57.558369,0.113739,0.066801,0.215101
57.588382,0.131165,0.009272,0.056648
57.608387,0.124100,0.036957,0.154032
57.658385,0.127173,0.038037,0.112368
57.678384,0.176028,0.029414,0.081323
57.728383,0.049635,0.037114,0.176489
57.758382,0.148417,-0.011070,0.152694
57.788382,0.109526,-0.013199,0.323646
57.818358,0.038780,-0.142030,0.315475
57.848350,0.078061,-0.037740,0.511568
57.888377,0.124322,-0.067615,0.350055
57.918377,0.119775,-0.133691,0.330460
57.958364,0.103901,-0.138830,0.013102
57.978374,0.066996,-0.190899,-0.161335
58.028373,0.029020,-0.140562,-0.457014
58.058373,0.008510,-0.112736,-0.582935
58.088372,0.044797,-0.081898,-0.590253
58.118371,0.063353,0.010787,-0.545941
58.148369,0.062255,0.001194,-0.545993
58.188355,0.046895,0.098197,-0.454637
58.218356,0.137621,0.054222,-0.328822
58.248361,0.119609,0.059581,-0.305282
58.278354,0.097672,0.054228,-0.157858
58.328364,0.069305,0.111830,-0.097700
58.358363,0.155009,0.191552,-0.015011
58.388362,0.133438,0.097778,0.001574
58.418331,0.049966,0.104260,0.208912
58.448332,0.060414,0.063735,0.189454
58.478331,0.120020,0.139339,0.094762
58.518358,0.121360,0.121157,0.207919
58.548356,0.149173,0.081606,0.297446
58.598346,0.073713,0.052953,0.376373
58.628355,0.089058,0.034712,0.544018
58.658354,0.045512,-0.004675,0.626083
58.688353,0.155036,-0.001873,0.930585
58.718348,0.128684,-0.058391,1.085208
58.748350,0.171921,-0.079754,0.970754
58.788350,0.185980,-0.182223,1.162511
58.808349,0.244103,-0.239883,1.083114
58.848348,0.167203,-0.263138,1.030650
58.898347,0.135007,-0.288274,0.263362
58.908345,0.158059,-0.245597,0.089432
58.958344,0.104591,-0.236730,-0.353919
58.988343,0.077203,-0.221608,-0.628425
59.018368,0.037727,-0.174397,-1.066226
59.058347,0.071089,-0.078354,-1.415094
59.088347,0.009755,-0.017484,-1.345294
59.118345,0.095542,-0.040177,-1.115720
59.148344,0.097718,-0.009431,-0.780054
59.188361,0.109972,0.032053,-0.647339
59.228360,0.014686,0.109872,-0.201339
59.258360,0.023034,0.057613,-0.197355
59.288359,0.112705,0.089374,-0.156600
59.318358,0.117351,0.026365,0.046061
59.348357,0.115295,-0.019510,0.123807
59.378354,0.093316,-0.013123,0.243515
59.408350,0.112295,-0.000335,0.166652
59.448353,0.101456,0.030655,0.066389
59.498345,0.084200,0.017930,0.007558
59.528344,0.081515,-0.012906,-0.142196
59.538352,0.029191,-0.015964,-0.189213
59.588338,0.078896,0.024514,-0.349272
59.628348,0.073268,0.056577,-0.487994
59.648340,0.115737,0.026634,-0.493511
59.688319,0.092418,0.025603,-0.457184
59.718345,0.067903,0.004328,-0.441268
59.748344,0.131873,0.029771,-0.442212
59.788342,0.103560,0.042563,-0.311782
59.828342,0.102309,0.041355,-0.016892
59.838313,0.058702,0.027578,0.015096
59.888340,0.140045,-0.014275,0.205033
59.918339,0.081123,-0.028125,0.456060
59.948338,0.107374,-0.110258,0.428891
59.988309,0.112008,-0.119931,0.565600
60.008335,0.129027,-0.108233,0.546428
60.048309,0.107124,-0.071991,0.656684
60.098333,0.077685,-0.080345,0.435473
60.128332,0.128574,-0.068690,0.348980
60.158331,0.088257,-0.006755,0.324755
60.188330,0.059599,-0.006705,0.354679
60.228327,0.087526,0.001725,0.426306
60.258322,0.146087,-0.080541,0.522001
60.278327,0.124852,-0.133837,0.603985
60.318299,0.065862,-0.092033,0.411906
60.348307,0.067054,-0.067523,0.425930
60.388323,0.029810,0.033001,-0.039359
60.428323,0.024596,0.118504,-0.457725
60.458321,-0.002545,0.178210,-0.346271
60.488320,0.122889,0.269521,-0.165228
60.518303,0.153614,0.234993,0.535487
60.548300,0.126701,0.100700,0.593521
60.578301,0.230447,-0.061571,0.581920
60.608300,0.131611,-0.062446,0.644978
60.658289,0.165995,-0.167826,0.160376
60.678314,0.034666,-0.114311,0.331656
60.718296,0.173355,-0.432365,0.436721
60.758312,0.230167,-0.640559,0.806320
60.768311,0.237805,-0.673674,0.906572
60.818303,0.241329,-0.597827,0.572559
60.858305,0.136824,-0.434187,-0.026994
60.878308,0.113203,-0.342367,-0.199575
60.918306,0.081556,-0.129899,-0.703783
60.948304,0.032125,-0.027311,-0.974597
60.998305,0.022446,0.049528,-1.095977
61.028303,0.041111,0.002459,-0.852630
61.058302,0.038728,-0.012603,-0.564227
61.088301,0.061511,-0.098058,-0.323230
61.118301,0.100671,-0.145217,0.008794
61.158285,0.118616,-0.149674,0.317551
61.188288,0.114130,-0.167760,0.262961
61.218296,0.115084,-0.147477,0.202170
61.248286,0.088395,-0.121805,0.148894
61.278295,0.079651,-0.094014,0.041134
61.308293,0.080658,-0.057739,-0.020637
61.358292,0.066752,-0.020364,-0.085605
61.388291,0.084913,-0.046015,-0.035532
61.418289,0.087396,-0.035412,0.070303
61.448265,0.108925,-0.052566,0.168502
61.478264,0.113620,-0.087849,0.355289
61.518261,0.102375,-0.113500,0.541063
61.548286,0.122609,-0.123147,0.553827
61.598258,0.119313,-0.128456,0.526018
61.628258,0.120338,-0.112452,0.494052
61.658258,0.111680,-0.093209,0.424710
61.688261,0.095533,-0.060076,0.327665
61.728280,0.086659,-0.013064,0.153766
61.758278,0.087599,0.031756,0.059988
61.778278,0.080064,0.047786,0.014134
61.808250,0.065082,0.081966,-0.050851
61.848276,0.071407,0.095829,-0.088173
61.878274,0.074629,0.105418,-0.090258
61.928243,0.075894,0.091515,-0.006994
61.958245,0.083506,0.075472,0.064503
61.988247,0.085719,0.070119,0.098664
62.018253,0.087836,0.058383,0.108215
62.048245,0.086723,0.051993,0.099632
62.088236,0.087619,0.046686,0.049385
62.118253,0.085377,0.045643,0.013052
62.148252,0.085329,0.039250,0.004469
62.198263,0.092779,0.006167,0.041682
62.208250,0.092783,0.002966,0.047007
62.258262,0.091687,-0.015160,0.057592
62.288261,0.095876,-0.034358,0.056417
62.318260,0.098000,-0.039695,0.060661
62.348260,0.097925,-0.048216,0.045656
62.378258,0.096846,-0.051412,0.044570
62.418241,0.097882,-0.056743,0.041335
62.448240,0.099916,-0.062065,0.015662
62.498255,0.094674,-0.059933,0.040250
62.508248,0.095718,-0.062066,0.035964
62.558252,0.097788,-0.060994,0.014600
62.588251,0.097871,-0.054607,0.034936
62.618250,0.101065,-0.061015,0.042379
62.658249,0.097999,-0.053562,0.076612
62.688247,0.099084,-0.051434,0.080897
62.718241,0.095850,-0.048221,0.063820
62.748245,0.094812,-0.038622,0.061736
62.778245,0.099050,-0.036495,0.052131
62.828240,0.090586,-0.023685,0.055408
62.838242,0.090586,-0.024751,0.056471
62.888237,0.096980,-0.026900,0.060732
62.928239,0.093901,-0.024779,0.097072
62.958237,0.097086,-0.025851,0.094928
62.978237,0.098184,-0.022659,0.102425
63.018217,0.096054,-0.023721,0.103488
63.048235,0.099214,-0.021589,0.089609
63.078234,0.094980,-0.022650,0.099220
63.128232,0.094950,-0.018378,0.084285
63.158231,0.094977,-0.016250,0.090708
63.168231,0.096031,-0.018384,0.089627
63.218229,0.094951,-0.016245,0.082160
63.258217,0.096034,-0.019451,0.091758
63.288225,0.094949,-0.015178,0.080029
63.338224,0.098133,-0.022650,0.085329
63.358223,0.097084,-0.021584,0.089609
63.388203,0.094982,-0.019450,0.096032
63.428221,0.099191,-0.029052,0.090636
63.458219,0.096050,-0.025853,0.104545
63.488219,0.096058,-0.027988,0.109875
63.518219,0.100284,-0.030126,0.101315
63.548217,0.098165,-0.027989,0.102395
63.578216,0.095992,-0.026910,0.086375
63.608215,0.098089,-0.026910,0.075690
63.638213,0.099200,-0.030120,0.094904
63.678188,0.100329,-0.035467,0.122655
63.728203,0.103572,-0.047215,0.152506
63.738187,0.101442,-0.048277,0.153569
63.788201,0.100374,-0.041874,0.145057
63.818199,0.103491,-0.042935,0.120476
63.858201,0.096025,-0.030116,0.101316
63.888181,0.099132,-0.031175,0.073529
63.908204,0.094866,-0.026898,0.066074
63.958202,0.093752,-0.022621,0.044729
63.988201,0.096976,-0.026900,0.059663
64.028209,0.095950,-0.032237,0.078866
64.038183,0.097001,-0.035437,0.077780
64.088207,0.101260,-0.041847,0.085223
64.118206,0.102294,-0.052511,0.087301
64.158203,0.100065,-0.053556,0.055242
64.188178,0.091347,-0.050304,-0.015257
64.218178,0.075044,-0.042746,-0.134879
64.258200,0.076721,-0.040542,-0.288726
64.298198,0.089385,-0.061885,-0.301668
64.328198,0.085221,-0.062958,-0.268551
64.358197,0.092783,-0.050193,-0.247113
64.388196,0.085513,-0.029940,-0.209604
64.418194,0.078642,0.023314,-0.076820
64.458167,0.085294,0.082990,-0.058330
64.488193,0.075863,0.073387,0.003591
64.508192,0.083302,0.076572,-0.004941
64.538191,0.083171,0.045660,-0.012590
64.598177,0.094908,-0.032238,0.086346
64.608186,0.098037,-0.034368,0.067101
64.658174,0.093601,-0.037529,0.011525
64.688173,0.085046,-0.003370,-0.040640
64.718172,0.078619,0.040385,-0.104506
64.758183,0.069147,0.089456,-0.124535
64.788180,0.073489,0.102233,-0.111644
64.808181,0.073571,0.101152,-0.082802
64.848179,0.084473,0.072285,0.035637
64.888165,0.092193,0.038090,0.164731
64.908177,0.094407,0.027404,0.205273
64.958175,0.097612,0.016729,0.221241
64.988173,0.093254,0.024221,0.179613
65.018173,0.089924,0.033851,0.123038
65.058141,0.084450,0.040289,0.065378
65.088142,0.088645,0.033890,0.051451
65.118140,0.087547,0.023231,0.052462
65.158167,0.091761,0.004028,0.059834
65.178138,0.094891,-0.008768,0.053352
65.228164,0.093670,-0.027940,0.023330
65.258163,0.092535,-0.027926,-0.000176
65.288163,0.090381,-0.019384,-0.018292
65.318161,0.087220,-0.010849,-0.017176
65.348146,0.092622,-0.014074,0.012722
65.388158,0.096981,-0.030100,0.064988
65.418151,0.100237,-0.040785,0.098051
65.438142,0.100233,-0.049317,0.106551
65.498140,0.097971,-0.046091,0.058489
65.528153,0.092549,-0.031129,0.008355
65.558144,0.090364,-0.015114,-0.028953
65.588155,0.088233,-0.005509,-0.040653
65.618146,0.089367,-0.006590,-0.016084
65.648140,0.091592,-0.014077,0.024476
65.678123,0.093808,-0.014096,0.053323
65.718147,0.093867,-0.010906,0.069368
65.748144,0.092806,-0.008771,0.068311
65.788143,0.096975,-0.009832,0.039456
