time_tick,acc_X_value,acc_Y_value,acc_Z_value
20.901277,-0.074073,-0.245414,-10.365168
20.934228,-0.985249,-3.730000,-10.644701
20.968380,3.297981,-2.829000,-12.589162
21.001111,1.392128,-3.472764,-9.737865
21.034227,1.220937,-2.785903,-9.797423
21.068380,0.838001,-1.695006,-8.853924
21.101339,-0.632391,-1.036427,-15.576035
21.135054,0.203065,-0.099961,-8.808283
21.168405,2.204690,-1.741545,-14.184505
21.201443,-0.172389,-2.185236,-9.333829
21.235433,0.175232,-4.543459,-6.838683
21.268608,1.336611,-5.337764,-7.516565
21.301590,-2.289088,-5.546067,-4.302983
21.335313,1.028795,-1.662234,-8.422055
21.367923,1.608662,-9.033196,0.218778
21.401336,1.087006,-5.085466,-7.656332
21.435103,-0.417803,-3.570032,-6.350248
21.468441,-1.886998,-3.331800,-9.036638
21.501686,2.539890,-4.002799,-4.201226
21.534308,2.226088,-4.082559,-8.392725
21.568363,1.566462,3.067680,-8.222132
21.601762,-0.017957,-4.273204,-11.531934
21.635086,2.770041,-2.579395,-9.086769
21.668357,1.064261,-4.856063,-9.078987
21.701754,-1.152251,-2.054448,-11.130742
21.735099,2.529714,-4.127452,-9.225188
21.768420,-1.254307,-3.122899,-7.521204
21.801318,1.791525,-0.036214,-14.611437
21.835009,0.521057,1.034631,-13.709389
21.868348,0.743426,-0.741930,-9.245540
21.901085,2.676364,-5.555195,-10.581851
21.935022,1.423703,-3.417995,-10.557609
21.968355,0.451922,-4.028687,-9.331285
22.001331,1.685129,-2.905019,-13.118748
22.035041,1.403052,-1.276604,-13.022378
22.068201,0.177327,-4.229359,-8.111845
22.101157,2.340865,-4.239983,-9.505170
22.135037,0.635234,-5.010944,-11.115328
22.168535,1.976185,-0.265317,-14.857450
22.201268,-0.408376,-2.443071,-9.804456
22.235042,1.178139,-3.990678,-7.266213
22.268571,3.069626,-0.643465,-14.954718
22.301154,-1.974988,-3.849116,-10.572274
22.335047,0.977767,-4.497219,-10.747506
22.368549,2.329791,-1.622279,-11.324978
22.401082,-0.993031,-2.127474,-12.323995
22.435136,1.013382,-3.318931,-6.305206
22.468369,1.381204,-4.440056,-8.051988
22.501485,-0.712600,-3.648894,-8.774613
22.534725,0.727564,-4.209306,-7.127942
22.569098,6.358030,-3.650091,-9.073301
22.601024,1.329578,-3.283017,-9.669628
22.634133,1.608662,-4.764631,-5.936934
22.668107,2.850249,-3.035956,-7.649747
22.701701,5.517784,-1.227820,-15.461708
22.735057,-1.518726,-3.377890,-8.097928
22.768390,2.362413,-1.715656,-13.366108
22.801426,-0.770661,-4.096925,-8.771621
22.835069,0.469729,-4.009683,-6.553762
22.868411,1.195198,-2.139744,-7.524047
22.901278,-1.018919,-3.301273,-11.647159
22.935072,-0.876908,-1.342597,-9.631619
22.968411,-0.400744,-0.325174,-7.975071
23.001737,2.776924,-3.898199,-7.950829
23.035374,1.406793,-6.011456,-8.152248
23.068402,1.651310,-3.729850,-8.650859
23.101799,0.511929,-5.024412,-9.676960
23.135100,1.605070,-3.612979,-10.524388
23.167624,0.798644,-3.061545,-10.401981
23.201768,1.323742,-4.022103,-8.758751
23.235120,3.050471,-1.998332,-11.701929
23.268613,-0.149643,-2.778121,-11.819548
23.301383,-0.072577,-2.459681,-10.168388
23.335082,2.942878,1.538629,-17.400482
23.368480,-2.124780,-3.065885,-11.908137
23.400936,-0.464043,-4.046495,-6.701460
23.435053,1.960772,-2.998695,-7.011071
23.468386,0.356150,-1.050344,-10.469619
23.501426,-0.011672,-0.566099,-9.104875
23.535067,1.650113,-4.742335,-8.106757
23.568193,1.084313,-2.560989,-5.999335
23.601369,-1.209414,-3.967932,-6.617660
23.635110,4.856662,-1.529949,-10.754390
23.667538,1.426845,-2.684445,-16.348193
23.701362,1.696053,-5.052096,-8.098976
23.735065,2.881375,-4.107400,-8.683182
23.768046,4.404590,-3.017400,-14.151733
23.801717,-0.974924,-3.232587,-11.365831
23.835044,2.808948,-1.684980,-11.385883
23.868377,3.409914,-0.537817,-13.956599
23.901332,-1.074287,-3.261169,-11.923400
23.935133,-0.599170,-5.969706,-5.915086
23.967858,2.174312,-1.286929,-10.516457
24.001144,2.472101,1.688421,-13.092860
24.035133,-0.797447,-5.926609,-9.383211
24.068015,3.195625,-2.574008,-7.480950
24.101535,2.116699,-1.663581,-12.693613
24.135087,1.853627,1.078477,-12.013635
24.167548,1.245628,-2.295972,-9.488111
24.201088,1.435974,-5.466756,-8.085957
24.235088,0.294797,-5.167620,-7.546494
24.268398,0.025888,-6.441530,-7.070031
24.301224,1.917525,-1.110650,-10.543842
24.335234,2.188378,-0.733550,-13.247441
24.367552,0.392214,-0.835307,-11.321686
24.401349,1.075484,-3.675380,-12.304990
24.435183,1.472636,-3.778185,-5.478279
24.468121,1.896425,-3.296185,-8.107804
24.501450,-0.052674,-5.924664,-7.287462
24.535149,0.347471,-2.099790,-8.312217
24.568134,0.712300,-0.166104,-11.023298
24.601814,2.395933,-1.439116,-8.211507
24.635067,-0.424387,-7.257384,-7.205308
24.668263,-0.208153,-5.072297,-10.372650
24.701781,0.568494,-4.736798,-6.889561
24.735181,2.711231,-1.923660,-13.727945
24.768367,0.610094,-1.282590,-12.731472
24.801291,5.503269,-0.836205,-12.718753
24.835111,2.525374,-1.894330,-11.626209
24.868363,0.212942,-6.914252,-10.001985
24.901335,0.436359,-6.684401,-3.716832
24.935030,0.309013,-0.338492,-11.249558
24.968382,-3.915408,-0.467784,-7.364977
25.001140,-2.917738,-3.527832,-5.690023
25.035067,3.267154,-2.436337,-11.866536
25.068394,-1.203878,-4.118922,-9.475840
25.101414,1.376117,-0.105049,-13.476694
25.135119,-0.177477,-4.375410,-6.474003
25.168533,1.269870,-2.939586,-4.609601
25.201365,3.447923,-4.243575,-7.439948
25.235084,2.658557,-0.856107,-15.669113
25.268408,1.501667,-0.817350,-11.149746
25.301805,2.110414,-3.141903,-11.768969
25.335433,0.277737,1.151951,-13.278118
25.368359,1.060220,-3.883983,-12.309629
25.401765,1.939971,-5.096539,-12.584673
25.435089,1.855273,-1.602377,-5.241394
25.468350,1.680041,1.313117,-15.607460
25.501676,0.069584,-5.502820,-6.035100
25.535018,3.402581,-4.875816,-9.751333
25.568423,3.309803,-3.551476,-9.270081
25.601766,0.298089,-0.219825,-13.227239
25.635086,1.529800,-5.547264,-10.505833
25.668357,1.942665,-3.175573,-11.836907
25.701726,0.163111,-1.784941,-7.264118
25.734807,-0.653790,-4.812218,-6.070715
25.767803,2.144234,-7.340435,-3.508977
25.800801,0.796400,-4.778997,-7.650795
25.834222,5.348389,-0.979563,-9.428703
25.868368,-1.803796,-4.538072,-8.254155
25.901248,1.537731,-3.347213,-15.008589
25.935109,2.489011,-4.270510,-11.232200
25.968542,-0.286417,-4.649257,-9.821216
26.001371,-1.023707,-6.242206,-9.037536
26.035054,-0.324276,-3.251891,-8.047049
26.068397,1.013532,-2.549317,-8.888342
26.101476,0.198576,-2.213668,-9.128070
26.135071,2.296271,-3.832805,-3.698276
26.168481,2.481978,-4.255546,-12.547711
26.201813,-0.917162,-4.188356,-8.530546
26.235068,-1.368335,-3.409465,-10.352598
26.268482,3.966735,-0.435910,-8.675550
26.301735,0.462995,2.144683,-11.594186
26.335069,-1.306981,-8.214500,-4.998673
26.368907,2.125528,-7.581660,-7.919105
26.401131,2.659155,-3.861836,-12.894134
26.435070,-2.025866,-2.484223,-7.163707
26.468464,4.382892,-3.064239,-12.461666
26.501527,2.621295,-4.518020,-3.989481
26.535068,0.656035,-5.196800,-8.035377
26.568470,2.571165,-3.466329,-6.971266
26.601427,-0.553080,-3.758582,-6.957649
26.635044,1.917225,-4.993435,-6.685897
26.668376,4.679335,-1.016076,-10.871560
26.701847,3.617469,-2.929261,-12.972697
26.735067,-3.420538,-5.316515,-9.484969
26.768402,0.789666,-6.706249,-11.469533
26.801416,-2.960985,-5.646328,-0.710954
26.835111,0.069883,3.409914,-47.668611
26.868939,4.171297,3.674183,-18.135827
26.901345,-6.204197,-8.274357,6.678714
26.935045,18.529089,-0.024541,-34.286491
26.968394,-20.789296,-20.045271,-4.673200
27.001382,14.841737,13.444521,-17.166590
27.035115,-5.240346,-13.525627,-19.380857
27.067573,5.623432,8.494183,-3.152678
27.101362,2.180447,-53.220364,-16.691623
27.134691,-2.330689,-3.926032,23.630118
27.167741,4.067295,-10.497602,-13.672577
27.201183,4.652250,5.718904,-16.473294
27.235042,0.088439,-0.031575,-9.349991
27.268445,2.149322,-0.117170,-15.227816
27.301122,3.189639,2.188229,-11.425838
27.339145,2.231176,0.912672,-10.590082
27.369933,1.745884,-2.871798,-9.455639
27.401131,-2.345055,-2.645987,-2.303005
27.434440,11.391719,2.856684,-55.520676
27.468295,-0.998268,-2.346252,-7.304222
27.501117,-0.944846,-6.275127,-14.779486
27.535036,-5.475435,-12.378315,-2.628628
27.567816,-0.843837,-2.786651,-9.008056
27.601369,5.332077,-5.369788,-3.924386
27.635038,-5.607421,19.369184,-16.243443
27.668421,5.256957,-4.598228,-32.783777
27.701544,-1.721941,-1.634999,-5.738508
27.735073,5.945913,-3.220167,-8.723136
27.768411,6.059791,-1.179785,-32.876406
27.801504,-4.705373,-4.489288,0.976869
27.835248,2.201697,-13.183544,-3.708302
27.868416,11.818501,-8.096581,-22.198484
27.901116,-7.964746,-11.651948,-1.483261
27.935074,2.502030,-3.455405,-9.571462
27.967949,4.213646,12.929151,-15.920363
28.001106,3.664008,-3.866325,-7.139764
28.035067,3.391059,-15.140424,-7.939456
28.068043,4.937918,10.062740,-1.747830
28.101135,2.136602,1.243234,-6.299220
28.135068,-2.950809,-2.797425,-9.976097
28.168489,3.609687,-4.172644,-10.901938
28.201232,-0.431271,-3.968830,-7.229849
28.235043,1.971546,-0.719932,-7.759136
28.268386,-0.453268,-5.288681,-6.778676
28.301778,-2.215165,-6.508271,-6.980095
28.335142,-2.177754,-7.999613,-11.993733
28.368388,1.823549,-2.009256,-10.955210
28.401340,3.311598,-3.212235,-13.076250
28.435053,-0.723673,-6.574862,-3.640364
28.468401,1.769229,-0.251251,-10.015004
28.501312,2.818824,-1.059023,-11.868930
28.535034,2.585980,-3.145345,-13.495699
28.568415,-1.118880,-3.416797,-4.238188
28.601817,6.313586,-2.886762,-1.446449
28.635040,-1.178588,0.228056,-18.557371
28.668401,3.123647,6.886269,-22.055126
28.701140,1.446598,4.040808,-18.596129
28.735042,-1.130702,-3.595920,-12.482466
28.767710,1.859613,-13.666441,-10.025778
28.801080,-2.148573,-9.353732,-10.168089
28.835044,-1.628564,-4.310914,-9.410746
28.868511,4.554533,0.623413,-9.904418
28.901122,1.467698,1.407990,-12.676404
28.935084,-0.530035,-7.068684,0.940356
28.968290,5.509554,-5.224484,-13.831647
29.001298,0.389970,-6.420730,-12.445954
29.034291,5.585872,1.229766,-12.448797
29.067691,0.797896,-0.393561,-13.496297
29.101063,0.022746,-3.409764,-9.117745
29.134293,4.599575,-13.241306,-2.408503
29.167402,-5.045362,-3.424280,-4.774059
29.201421,2.496793,1.233058,-14.656180
29.235092,-3.424728,-4.741287,-11.408180
29.268377,2.995702,-0.139467,-5.395526
29.301704,0.455214,-7.996919,-7.867777
29.335146,2.784107,-3.149834,-9.927762
29.368501,1.103168,-1.155393,-12.449395
29.401545,2.486916,1.669566,-16.290730
29.435254,2.165633,0.083800,-13.654470
29.468407,1.431634,-5.461219,-9.026163
29.501797,3.460942,-4.870279,-8.243830
29.535126,-0.591090,-1.349181,-11.311810
29.568897,0.775749,-6.773588,-6.753237
29.601891,3.273439,-5.390438,-4.751164
29.635068,1.973042,-4.035122,-12.559533
29.668400,-3.206549,0.409423,-10.309202
29.701492,4.048590,-1.607465,-9.242996
29.735169,-0.105648,-4.410875,-6.966478
29.768406,-1.024605,-2.605433,-10.886075
29.801860,2.015990,-3.917802,-11.562910
29.835044,-1.509598,-0.404784,-8.641731
29.868399,-0.144405,-3.815297,-8.221683
29.901395,1.176044,-4.954977,-3.890717
29.935042,3.273589,-6.387360,-4.872374
29.968403,-1.774765,-9.315124,5.393880
30.001438,5.804650,-1.768929,-18.942103
30.035040,-2.429004,-4.318995,-10.929921
30.068406,1.018171,-4.518020,-0.954273
30.101400,4.181623,-4.824938,-7.186603
30.135043,-1.199388,5.171810,-15.808281
30.168442,-0.512976,-7.070031,-8.264780
30.201217,0.988990,-5.277757,-10.825620
30.235082,-0.868378,1.826392,-9.497389
30.268401,-1.850634,-1.374919,-11.966198
30.301162,1.498674,-3.607143,-8.059171
30.335048,0.172389,-3.067830,-9.126873
30.368399,2.223096,-6.042283,-6.541192
30.401186,2.709884,-2.144084,-10.858840
30.435235,1.721044,-3.222561,-8.620930
30.468386,0.162662,-4.179827,-9.858926
30.501427,1.405746,-3.804373,-11.122960
30.535142,-0.336996,-2.242699,-9.391591
30.568400,1.642032,-3.883234,-10.034457
30.601387,-0.436209,-3.059001,-7.172087
30.634557,1.331224,-4.338748,-3.081896
30.667552,1.867544,1.432981,-18.627554
30.701089,1.009042,-3.615374,-12.167917
30.735139,-3.722368,-4.098571,-10.263561
30.768193,2.909358,1.669716,-15.849433
30.801375,1.854226,0.744025,-9.090360
30.835058,-0.280281,-2.524626,-16.118640
30.868432,-4.839752,-9.857280,-2.277117
30.901377,7.856255,-9.035142,-12.282693
30.935073,1.416370,-3.142352,-11.621421
30.968430,2.457586,-1.691714,-9.894691
31.001503,1.375368,-3.881738,-10.664903
31.034465,1.818611,-9.949311,-4.178330
31.068452,0.520009,0.828723,-5.905060
31.101233,1.407691,-3.623155,-9.730084
31.135075,0.489781,-3.930971,-10.674929
31.168405,0.128843,-2.260207,-9.519386
31.201141,0.269956,0.542905,-12.171059
31.235046,1.526508,-4.632497,-12.014084
31.268461,2.361515,-5.905509,-9.952303
31.301343,-0.018705,-5.962224,-5.920025
31.335100,3.573922,-0.842191,-11.520113
31.368447,1.544016,-0.325024,-14.339086
31.401272,1.164072,-3.727905,-11.307919
31.435045,3.049574,-5.411089,-12.797764
31.468405,3.138013,-3.185000,-5.001815
31.501318,-0.559665,-2.323656,-12.721446
31.535069,2.043225,-3.748556,-9.524474
31.568473,-0.425585,4.487942,-28.158313
31.601336,3.473662,-5.718456,-21.274289
31.635066,-4.947046,-2.161443,-3.391059
31.668292,7.904140,-6.720165,5.944416
31.701278,-0.413314,2.935097,-1.682286
31.735042,4.442450,-11.576977,-11.015816
31.768495,0.336397,-10.282865,-6.736776
31.801457,3.849864,-8.343642,-9.880475
31.835066,-1.267775,5.847448,-13.071461
31.868391,1.056030,-1.830433,-12.251717
31.900867,0.240327,-3.459895,-6.818481
31.935029,0.942601,-5.165076,-11.556326
31.968408,0.064047,-1.904506,-8.026249
32.001695,5.024561,-4.122813,-13.880281
32.035034,-0.086045,-5.173905,-13.929214
32.068396,1.368335,-3.367266,-6.314783
32.101403,2.503227,-2.544229,-10.073664
32.135205,1.214502,0.510582,-8.198937
32.168512,-0.437556,-0.070781,-12.902813
32.201195,0.723973,-3.279425,-7.405231
32.234791,-0.164308,-1.746632,-8.476525
32.267761,1.643229,-3.775043,-10.155519
32.301393,2.824960,-2.013147,-4.057120
32.334088,1.534588,-3.782525,-8.154343
32.367411,0.836205,-5.417224,-14.796545
32.400763,2.301209,-2.065073,-11.840199
32.435241,0.599170,-2.359121,-10.772347
32.468408,2.121488,-1.516781,-11.820895
32.501094,1.322245,-2.436786,-6.193572
32.534254,-0.180020,-5.299605,-4.537473
32.568373,3.275983,-0.198875,-14.783825
32.601537,3.990977,-0.374556,-7.851466
32.635043,1.209863,-4.825237,-11.575929
32.668406,2.292380,-3.469771,-9.010301
32.701724,0.591539,-2.447859,-7.630743
32.735089,0.704369,-6.197612,-6.842573
32.767430,-0.095771,-2.288190,-5.954293
32.801151,1.940121,-3.272691,-9.080484
32.835096,-0.994677,-3.072170,-9.105175
32.868403,2.698511,0.746419,-7.400442
32.901397,1.986360,-1.946555,-10.749601
32.935064,-2.055047,-3.647547,-9.087367
32.968451,1.374022,-3.939201,-12.945013
33.001766,1.806340,-3.257428,-7.021846
33.035067,1.057676,-4.623817,-6.344562
33.068465,1.663880,-4.821945,-11.660777
33.101236,2.646884,-0.770661,-8.856169
33.134558,0.380243,-1.350528,-10.159260
33.168442,-0.201868,-2.678908,-4.982811
33.201259,3.777886,-3.567488,-9.286392
33.235048,2.318717,-2.573260,-9.856981
33.268400,0.757343,0.977318,-16.090059
33.301678,-0.835008,-1.214801,-8.007095
33.335415,0.513275,-2.266941,-6.709840
33.368410,2.567274,-3.816045,-9.530610
33.401086,-0.260079,-0.918658,-11.565005
33.435136,0.928684,-3.575718,-9.573856
33.468091,1.815468,-3.986638,-7.440696
33.501371,4.783486,-1.990401,-17.419636
33.535066,-1.049596,-2.049061,-4.433921
33.568007,3.024733,-0.956667,-9.524774
33.601360,4.822693,1.578434,-15.634545
33.635126,1.190110,-4.097673,-9.806252
33.667534,1.057078,-0.708559,-9.085422
33.701760,0.855808,-4.453973,-10.186345
33.735143,3.881888,0.439801,-8.027446
33.768467,-0.471824,-0.875112,-9.562484
33.801486,1.049446,-2.191072,-11.184164
33.835002,3.812902,3.100003,-14.294493
33.867998,0.674590,-1.298601,-7.861492
33.901034,1.476826,-5.076487,-6.360573
33.935149,0.628051,0.891872,-11.142563
33.967383,0.480055,-3.041643,-7.204859
34.001777,2.884218,-3.258774,-11.496020
34.035064,-2.214716,-5.687180,-8.419361
34.068391,1.004703,-2.733528,-8.894029
34.101733,-0.372162,-0.856556,-8.737951
34.134928,0.523301,-2.604835,-9.981035
34.168482,0.745521,-3.940398,-1.423104
34.201460,2.167728,0.024541,-11.708363
34.235097,0.933024,-3.033412,-13.347852
34.268397,0.261875,-3.524391,-11.263325
34.301631,2.126576,-1.714609,-7.639871
34.335045,-0.023644,-3.739577,-7.464489
34.368408,1.433729,-1.489546,-5.461070
34.401864,2.890204,-2.587626,-7.961154
34.435052,1.628115,-3.497305,-13.374189
34.468464,0.318440,-3.888173,-7.711101
34.501610,3.649791,-1.843601,-11.373911
34.535041,0.794604,-2.476142,-11.551987
34.568406,2.544529,-1.900166,-10.606692
34.601299,0.900102,-3.540402,-8.371475
34.635044,0.918508,-2.140493,-13.176211
34.668404,-0.863141,-1.421159,-13.844217
34.701142,0.987943,-3.106737,-8.796761
34.735042,1.997584,-0.373210,-11.006239
34.768403,-0.683719,-1.132947,-9.212319
34.801876,-0.135128,-3.954913,-7.928233
34.835045,3.252789,-1.958377,-9.507415
34.868403,0.736243,-3.371456,-5.989160
34.901669,3.827268,-0.880649,-18.888382
34.935067,-2.818375,-4.896467,5.295415
34.967747,7.993477,-6.861728,-4.471182
35.001362,-0.112831,-3.638119,-6.951813
35.035043,3.304864,0.057613,-8.311020
35.068428,-4.455319,2.797126,3.861836
35.101061,11.005491,-4.260634,0.099961
35.135045,-8.227369,0.573282,-0.767070
35.168435,4.674397,-8.915278,-6.152570
35.200921,1.482513,-6.069219,-10.371004
35.235067,3.203107,-4.354161,-11.825684
35.268400,-1.479520,8.142073,-10.062740
35.301407,-0.001496,-14.735790,-11.159922
35.335325,1.967206,8.368931,-3.423232
35.370469,2.532857,-1.294411,-8.971244
35.401824,-1.777010,-1.646970,-8.564515
35.435093,1.384347,-3.567937,-9.127472
35.468398,-0.111334,-1.115588,-8.653852
35.501233,1.233208,-2.707041,-8.610156
35.534202,1.838513,-3.159561,-10.674929
35.567662,1.935931,-3.948479,-7.251847
35.601122,0.736543,-4.531637,-9.191818
35.634194,3.796591,-1.513489,-10.334043
35.668503,2.023023,-4.200777,-8.144617
35.700882,0.712450,-3.724912,-9.517142
35.735057,-0.316196,-2.195561,-9.588222
35.767709,-2.845461,-6.350847,-10.877097
35.801134,-1.156141,-0.205160,-7.901597
35.835092,2.949462,-2.549317,-10.019643
35.868502,1.620633,-3.626298,-9.416731
35.901586,4.077321,-1.701440,-9.892596
35.935050,0.731604,-2.601543,-4.809973
35.968416,-0.365578,-4.013424,-7.619819
36.001736,3.085638,-2.552759,-12.646325
36.035113,0.047886,-4.536426,-8.574541
36.068403,1.934883,-4.606758,-8.973040
36.101936,2.937790,-2.908610,-7.515667
36.135072,2.389050,-0.546346,-11.233995
36.168381,1.978729,-0.236436,-9.814782
36.200774,2.166980,-1.680640,-8.409634
36.235071,0.521506,-5.767090,-10.266703
36.268378,-1.089401,-4.500212,-8.881608
36.301139,0.921651,-1.130852,-12.212062
36.335228,1.740347,0.504147,-10.399586
36.367929,2.633267,-1.906002,-10.786264
36.401209,1.785689,-4.591046,-10.013956
36.435041,1.107059,-4.634143,-9.005064
36.468438,1.706379,-5.667577,-6.205543
36.501369,2.051306,-2.182093,-8.894477
36.535241,1.670913,-1.921415,-12.700496
36.568064,-0.230899,-1.462909,-10.845672
36.601361,5.083221,-2.357625,-9.744599
36.635065,2.512655,-4.094530,-5.889647
36.668040,1.012484,-4.834515,-6.210482
36.701712,0.471226,-1.937128,-6.753237
36.734500,-0.136774,-3.116165,-8.113192
36.768007,0.714844,-4.215292,-8.363544
36.801386,-0.689854,-2.209777,-7.214286
36.835143,-0.334452,-2.240753,-9.193614
36.868375,1.775962,-1.819658,-9.861021
36.901348,1.819209,-3.413655,-7.552480
36.935043,-0.469729,-3.526336,-5.853284
36.968489,1.789430,-3.235729,-8.435523
37.001428,1.541322,-1.811877,-7.824081
37.035281,1.988605,-2.163538,-9.466413
37.067840,0.465838,-3.235430,-10.971372
37.101398,1.773119,-4.524006,-10.341076
37.134662,2.283551,-3.330453,-7.915962
37.167636,0.134379,-4.207960,-8.580377
37.201039,-0.507888,-3.409315,-10.199514
37.234593,0.896511,-1.832079,-9.196607
37.268409,-0.383236,-2.998695,-12.182432
37.301443,1.165868,-1.165868,-7.864036
37.335062,2.392342,-2.040382,-7.099061
37.368376,1.068750,-4.166957,-7.942599
37.402090,2.700157,-1.847342,-10.297230
37.435059,1.496878,-3.524091,-8.038221
37.468564,1.536683,-3.799135,-9.703298
37.501637,0.640921,-2.482576,-9.727839
37.535073,1.693659,-2.950061,-10.765763
37.568368,2.437235,-2.834836,-9.902323
37.601686,1.387340,-2.519089,-8.123517
37.635072,2.148873,-1.085360,-9.698509
37.669438,3.736734,-2.329492,-9.901874
37.701708,3.131428,-3.898648,-6.982490
37.735174,3.333446,-3.823377,-6.085081
37.767882,1.864850,-4.382144,-7.458803
37.801372,0.880499,-4.134485,-10.041191
37.835070,-0.487537,-4.128050,-9.360915
37.868130,1.412480,-1.868442,-10.536510
37.901772,0.575527,-0.594531,-14.055513
37.935144,1.301295,-2.883919,-6.754883
37.968375,0.133332,-3.760677,-16.278309
38.001828,-1.265381,-2.390845,-5.137392
38.034616,1.552097,-1.729274,-9.333530
38.068379,-0.780687,-5.218050,-8.041962
38.101694,-1.470092,-3.369810,-11.028236
38.135059,3.793000,-0.864936,-10.928125
38.168373,0.557270,-2.805057,-5.353626
38.201354,1.955384,-2.336824,-9.678158
38.235158,2.819423,-2.482128,-10.355741
38.268384,1.045256,-2.991961,-11.808175
38.301375,0.263222,-4.701781,-4.705822
38.334828,2.852344,-3.509277,-8.747378
38.367426,-0.331609,-4.440056,-7.406877
38.401190,2.206186,-1.270618,-11.035419
38.435067,2.544529,-3.371156,-12.546663
38.468387,0.351362,-3.361579,-6.292187
38.501198,1.588011,-5.428448,-10.947429
38.535134,-3.152378,-3.698276,-8.828335
38.569275,2.022275,-4.534032,-7.746417
38.601364,4.936272,0.156676,-15.503009
38.635133,0.999166,-3.144747,-12.413182
38.668436,0.146052,-4.619627,-5.367693
38.701675,-0.093078,-2.073153,-10.703361
38.734730,0.922100,-2.161143,-8.235600
38.771640,-0.346423,-4.545255,-7.914466
38.801088,2.439330,-5.554297,-7.646755
38.834317,-0.355552,-7.238229,-5.549209
38.868377,4.387830,-0.473021,-11.110839
38.901183,1.945358,-1.086557,-9.721105
38.935105,2.760164,-0.162363,-14.341181
38.968386,0.020950,-1.421758,-9.415385
39.001402,1.053337,-5.128264,-11.563659
39.035045,1.631258,-2.411496,-10.241863
39.068509,1.442857,-4.312410,-6.488518
39.101725,1.566313,-2.747893,-7.251398
39.135050,3.462738,-3.853605,-9.072553
39.168378,-0.476613,-2.076745,-9.669478
39.200993,1.575890,-2.317371,-10.268798
39.235042,0.744174,-3.747209,-7.972677
39.268407,0.841891,-3.382679,-12.929749
39.301839,-0.609196,-3.566889,-8.344091
39.335074,0.288961,-4.801444,-5.647525
39.368403,5.226130,-5.032343,-5.864507
39.401735,-1.544315,-4.718242,-9.043223
39.436318,3.644105,-2.034546,-11.993134
39.468344,0.435162,-3.015754,-12.521374
39.501710,-1.245029,-3.309803,-8.541919
39.535171,3.441788,-1.741545,-8.852577
39.568387,1.192954,-3.647397,-10.233183
39.601260,0.083501,-2.918636,-5.504915
39.635075,0.205909,-2.721407,-8.712362
39.668387,-0.286417,-4.200627,-8.333616
39.701410,0.844286,-3.356491,-9.168174
39.735138,2.245692,-2.736521,-9.050405
39.768228,1.280644,-2.203941,-9.656010
39.801364,1.245478,-2.493949,-10.124842
39.835064,0.558168,-3.175723,-10.264309
39.868383,-1.473983,-3.927678,-8.712212
39.901190,-0.126149,-5.157893,-8.233505
39.935566,-0.392813,-3.383726,-8.135937
39.968226,1.742293,-1.949997,-9.052051
40.001122,2.346401,-4.160523,-3.592478
40.035130,-0.194386,-4.446491,-9.773181
40.068234,2.013895,-5.455234,-11.379748
40.101403,-0.315896,-7.383832,-3.754691
40.135132,2.262302,-3.703663,-7.564152
40.169049,4.183418,-1.803497,-11.600022
40.201361,-0.367972,-1.918273,-12.504314
40.235234,-0.890675,-3.708900,-13.303557
40.273558,4.149449,-3.627944,-9.468358
40.301200,2.847855,-3.144447,-12.766638
40.334866,-0.795352,-3.440441,-8.118878
40.367785,-0.522703,-0.863290,-6.705800
40.401137,-1.191008,-3.051070,-12.296909
40.435276,2.636260,-4.821945,-5.873785
40.468395,3.590533,-0.743127,-9.840221
40.501641,0.716490,0.790414,-10.748703
40.535065,1.450040,-1.070995,-8.201780
40.568186,4.667214,-3.675081,-11.092433
40.601404,-0.281179,-7.668303,-7.615629
40.634780,3.060498,-5.447452,-4.522060
40.667745,0.561760,-1.051990,-5.034138
40.701452,0.910577,-3.272841,-10.631234
40.735053,0.402988,-1.995938,-7.974772
40.768396,0.788020,-5.078283,-11.245967
40.801121,4.143613,-4.718990,-7.306018
40.835065,-0.250353,-2.728440,-4.596433
40.868387,-0.577622,-4.073281,-12.701394
40.901797,-1.237398,-4.927293,-9.835283
40.935052,1.608512,-1.876223,-10.755288
40.968400,-1.289922,-0.534974,-9.931802
41.001863,0.376202,-1.132647,-5.980929
41.034631,3.913163,-1.781350,-9.623388
41.068399,4.068044,-5.752873,-7.925090
41.101824,2.692974,-2.900978,-5.973597
41.134568,1.709671,-2.445016,-7.088437
41.168400,2.881525,-2.686689,-6.470112
41.201891,2.679656,-2.264397,-5.866602
41.234534,-0.074373,-4.299990,-9.181493
41.268398,-1.007247,-5.120183,-4.777950
41.301294,1.501068,-1.889990,-4.932531
41.335636,4.550492,-2.778570,-7.923893
41.368376,2.824810,-4.336204,-10.073664
41.401219,-0.980311,-4.473127,-6.240709
41.435077,2.620098,-3.433707,-13.036744
41.468804,2.632070,-0.568793,-9.197205
41.501736,4.844690,-2.175659,-10.416197
41.535130,2.215613,-4.611696,-8.941316
41.567765,-1.327632,-5.970155,-7.260077
41.601400,5.255760,-2.967569,-13.782265
41.635019,1.734362,-5.731774,-4.847085
41.667696,1.040318,-2.792188,-9.479731
41.701407,-0.226859,-0.678930,-13.600299
41.735134,-2.759566,0.686861,-11.064151
41.767678,-0.801338,-2.781413,-8.841953
41.800878,1.137436,-3.503441,-7.602610
41.835209,0.378746,-2.841121,-7.628947
41.867576,0.209350,-1.035529,-5.752873
