time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
43.894590,0.168269,0.127442,0.220764
43.924589,0.126571,0.120989,0.526319
43.954587,0.075180,0.065508,0.851908
43.994562,0.177814,-0.001101,1.425283
44.024561,0.135190,0.006292,1.760831
44.054564,0.152241,-0.053483,1.835291
44.084582,0.330279,-0.101922,1.967472
44.124556,0.300433,-0.245852,2.123752
44.164579,0.372175,-0.313106,1.981259
44.184575,0.179633,-0.270034,1.990090
44.214574,0.271885,-0.309471,1.552849
44.244573,0.344815,-0.283772,0.987756
44.294568,0.338335,-0.243925,0.199450
44.334539,0.346547,-0.264876,-0.590262
44.344567,0.503310,-0.333363,-0.784068
44.394539,0.258205,-0.259349,-0.585937
44.424553,0.121823,-0.234493,-0.646670
44.464536,0.125864,-0.069305,-0.556012
44.484551,0.153060,-0.089553,-0.695030
44.524557,0.117043,-0.055368,-0.673464
44.554554,0.110007,-0.097913,-0.840377
44.594551,0.015429,0.037914,-1.292637
44.614550,0.017276,0.061423,-1.414313
44.654544,0.009536,0.121047,-1.223797
44.694542,-0.048987,0.184998,-0.929604
44.724540,-0.060415,0.170044,-0.817494
44.754534,0.079119,0.171679,-0.445693
44.794523,0.020759,0.157736,-0.006617
44.814539,0.033891,0.177915,0.088584
44.854536,0.093140,0.154201,0.345939
44.894533,0.125187,0.110202,0.788034
44.914531,0.097949,0.092057,0.957826
44.964529,0.167256,0.017042,1.433932
44.994526,0.167131,-0.008713,1.777836
45.024525,0.167492,-0.091975,1.995345
45.054523,0.250918,-0.118892,2.152242
45.094511,0.230600,-0.178566,2.192520
45.124509,0.221409,-0.170967,1.958570
45.154508,0.183266,-0.141937,1.631789
45.194510,0.201132,-0.183364,1.245842
45.234513,0.235071,-0.231245,0.901525
45.264511,0.207044,-0.230058,0.785076
45.294508,0.162136,-0.096590,0.566785
45.324507,0.173314,-0.077503,0.721814
45.354505,0.229227,-0.210879,0.703973
45.384503,0.257821,-0.180159,0.972319
45.414501,0.255427,-0.266687,1.340464
45.444498,0.215572,-0.259230,1.533906
45.484522,0.195483,-0.219740,1.535197
45.534495,0.346280,-0.371484,1.579202
45.544498,0.361297,-0.398203,1.647434
45.594500,0.363096,-0.446154,1.592678
45.624499,0.449674,-0.364269,1.609134
45.664505,0.479925,-0.385393,1.068368
45.694489,0.443849,-0.391382,0.405896
45.724488,0.430938,-0.303688,-0.096865
45.754486,0.433500,-0.322615,-0.641886
45.794502,0.373484,-0.304282,-0.793493
45.824501,0.303035,-0.294494,-0.863941
45.854498,0.235768,-0.224977,-1.007786
45.894497,0.238552,-0.194157,-0.824910
45.924468,0.171753,-0.164360,-0.410166
45.954493,0.174742,-0.171975,-0.114244
45.994464,0.179407,-0.144494,0.345345
46.024467,0.215121,-0.177736,0.577011
46.054466,0.199872,-0.197021,0.840819
46.084465,0.282172,-0.277260,1.039093
46.134482,0.230015,-0.285503,0.698220
46.164480,0.172463,-0.208388,0.233876
46.194477,0.190216,-0.161262,-0.292622
46.224476,0.089301,-0.160723,-0.926194
46.264467,0.087732,-0.058060,-1.569913
46.284472,0.008498,-0.043941,-1.734360
46.314471,-0.042842,-0.023521,-1.835740
46.344439,-0.032730,0.057438,-1.753026
46.394463,0.013510,0.062417,-1.250831
46.434435,0.081194,0.050081,-0.322420
46.444462,0.102180,0.116044,-0.146834
46.494433,0.109089,0.046434,0.463943
46.504458,0.181065,0.051500,0.671235
46.554431,0.108621,-0.184243,1.287529
46.594452,0.121054,-0.264390,1.621515
46.624451,0.192150,-0.267711,1.544550
46.654449,0.239931,-0.238821,1.110901
46.694439,0.131124,-0.205300,0.648466
46.714445,0.095006,-0.227458,0.345978
46.744443,0.129082,-0.230561,-0.004503
46.784442,0.114903,-0.178030,-0.534169
46.834438,0.051703,-0.134983,-1.067081
46.854418,0.068629,-0.087002,-1.159778
46.894416,0.110939,-0.074427,-0.911835
46.924430,0.055548,-0.065939,-0.574141
46.954429,0.036727,-0.048887,-0.478949
46.994411,0.066812,-0.059666,-0.375375
47.024411,0.078209,-0.031014,-0.158322
47.054410,0.138292,-0.093093,0.066769
47.084409,0.059903,-0.108982,0.219490
47.124403,0.101331,-0.110127,0.188489
47.164418,0.174336,-0.105948,0.029293
47.194416,0.080490,-0.131313,0.008875
47.224414,0.066936,-0.150355,-0.228425
47.254412,0.031017,-0.132012,-0.511459
47.294384,-0.024162,-0.129610,-0.807397
47.334390,-0.015145,-0.019669,-1.124129
47.364398,0.024771,-0.020736,-1.304714
47.394396,0.084595,0.019631,-1.285274
47.424399,0.105280,0.020576,-1.134621
47.464399,0.094388,0.082334,-0.932339
47.494397,0.092937,0.097159,-0.722838
47.524394,0.046709,0.085428,-0.501720
47.554393,0.004767,0.043815,-0.236959
47.584390,0.194198,0.045537,-0.270117
47.614389,0.164256,0.075493,-0.347943
47.664386,0.048431,0.010823,-0.551279
47.694385,0.115260,0.082181,-0.717583
47.724382,0.023764,0.154910,-0.778064
47.754381,0.068021,0.105819,-0.875575
47.794378,0.274127,0.186497,-1.120927
47.824375,-0.050252,0.218101,-1.035199
47.854372,0.079405,0.109047,-0.988817
47.894371,0.086779,0.231712,-1.158030
47.914360,0.031285,0.205191,-1.169916
47.964368,-0.040372,0.269406,-1.351185
47.974358,0.112902,0.288269,-1.389582
48.024364,0.280644,0.316597,-1.229197
48.054363,0.338772,0.373788,-0.728855
48.084361,0.308152,0.383240,-0.298205
48.114358,0.306710,0.352196,-0.032328
48.154350,0.284030,0.307324,0.268738
48.194354,0.191373,0.210469,0.372937
48.214348,0.116450,0.254261,0.547355
48.264349,0.181004,0.128311,0.561606
48.294348,0.101346,0.126325,0.629996
48.324323,0.215910,0.071736,0.550602
48.354344,0.256556,0.045122,0.287604
48.384342,0.163203,0.055051,0.035523
48.414340,0.101627,0.026535,-0.227461
48.444337,0.010747,0.076936,-0.412007
48.494333,0.087579,0.040643,-0.668656
48.534320,0.324126,0.011280,-0.575917
48.544331,0.296389,0.042286,-0.630232
48.594317,0.105540,0.231211,-0.225269
48.624316,0.289015,0.202117,-0.433823
48.664322,0.138033,0.270690,-0.443026
48.694297,0.211481,0.175593,-0.338857
48.724296,0.338632,0.164566,-0.176541
48.754310,0.207082,0.177584,-0.032195
48.794314,0.176752,0.237297,0.081397
48.824314,0.254364,0.221140,0.062058
48.854311,0.162860,0.181869,0.129177
48.894310,0.188405,0.131678,0.184455
48.924309,-0.137325,0.172933,0.163390
48.954306,0.048111,0.166087,0.228484
48.984296,0.146353,0.068925,0.081547
49.034301,0.130654,-0.064595,0.683431
49.054283,0.052832,-0.097471,0.689679
49.084282,0.164627,-0.044388,0.626905
49.124295,0.078946,-0.046071,0.105506
49.164293,0.232568,-0.002557,-0.200941
49.194292,0.132989,-0.034241,-0.350676
49.224289,0.043251,-0.020123,-0.467040
49.254287,-0.013089,-0.005078,-0.454122
49.284286,0.016203,0.041701,-0.326725
49.324272,0.043883,0.085373,-0.378846
49.354271,0.064358,0.141821,-0.362513
49.394278,0.190713,0.116885,-0.094496
49.424276,0.117747,0.102034,0.090284
49.464275,0.093913,0.094513,0.317831
49.494273,0.016622,0.056390,0.152028
49.524271,0.226152,0.079247,0.406398
49.554247,-0.056649,0.070389,0.201272
49.584245,0.039323,0.036016,0.289742
49.614245,0.156798,-0.003774,0.454039
49.644244,0.129539,-0.083609,0.332870
49.684261,0.161570,-0.052762,0.326622
49.734234,0.215041,-0.038879,0.032858
49.764232,-0.056146,-0.084013,-0.162855
49.794258,0.075305,-0.097190,0.015475
49.824237,0.097381,-0.082259,-0.096637
49.864249,0.187335,-0.013212,-0.004391
49.894248,0.138183,0.015727,-0.096108
49.914246,0.279587,0.006909,-0.154956
49.954244,0.021673,-0.062870,-0.156346
49.984241,0.069424,-0.054418,-0.220419
50.034209,0.072331,-0.027710,-0.347420
50.064237,0.071375,-0.033059,-0.304711
50.094235,-0.018773,-0.009447,-0.213740
50.124234,0.173476,0.020956,-0.050144
50.154231,0.141666,-0.053662,0.080875
50.184229,0.177204,-0.010074,0.164446
50.224205,0.025143,0.055303,0.154157
50.254204,0.057600,0.036120,-0.007294
50.294221,0.120256,0.029606,-0.054358
50.334220,0.183678,0.018872,-0.196537
50.364219,0.019868,0.023482,-0.148392
50.394217,0.009288,0.069362,-0.179123
50.424214,0.190454,0.110528,-0.173597
50.454213,0.243212,0.023020,-0.231788
50.494218,-0.048266,0.145061,0.069191
50.524217,0.097440,-0.090803,-0.066767
50.544231,0.093786,0.018974,0.007561
50.594227,0.045157,0.076628,0.057039
50.634226,0.011583,-0.001247,0.314119
50.664224,-0.058676,-0.006424,0.324792
50.694221,-0.092980,0.020359,0.215964
50.724219,0.187051,-0.030407,0.276521
50.754218,0.265207,-0.033854,0.423931
50.784216,0.095117,-0.112275,0.249381
50.814185,0.055639,-0.030037,0.125900
50.854203,0.116894,-0.075961,0.012376
50.884209,0.046252,-0.049074,-0.142386
50.934185,0.095867,-0.013914,-0.325981
50.964184,0.111722,-0.017131,-0.361262
50.994181,0.055498,-0.011705,-0.298179
51.024181,0.163931,-0.031122,-0.332502
51.064198,-0.023756,0.032109,-0.148334
51.094197,0.154176,0.065822,-0.147123
51.124195,0.107467,0.069104,-0.104355
51.154191,0.034590,0.077705,0.082691
51.194190,0.222454,0.010178,-0.037393
51.234188,0.066657,0.110679,0.086070
51.264187,0.194825,0.052899,-0.069206
51.294183,0.005021,0.040572,-0.148295
51.324182,-0.045867,0.088652,-0.130923
51.364179,-0.021303,0.118451,-0.140381
51.394177,0.034942,0.071421,-0.148132
51.424149,0.067430,0.057391,0.050517
51.454148,0.071957,-0.000264,0.207263
51.494171,0.113622,0.077312,0.519671
51.534169,0.184828,-0.076429,0.654504
51.564144,0.039119,-0.077194,0.709026
51.594165,0.226646,-0.104130,0.428896
51.624163,0.046513,-0.043959,0.294643
51.654162,0.009217,-0.073562,-0.036734
51.684160,0.064061,0.002135,-0.299173
51.714158,0.111528,-0.014965,-0.428563
51.744154,0.150581,-0.002197,-0.557786
51.784153,0.155090,-0.007581,-0.468066
51.834148,0.107173,0.011552,-0.135657
51.864147,0.081046,0.028597,0.008686
51.894134,0.128613,0.078506,0.190588
51.904144,0.065597,-0.001321,0.217944
51.954143,0.080983,0.038033,0.332482
51.994139,0.135868,-0.016413,0.234940
52.024138,0.094397,0.027406,0.202068
52.054135,0.201595,-0.032514,0.157906
52.094133,0.182466,-0.018610,0.153713
52.114132,0.174921,-0.035645,0.142937
52.154129,-0.039086,-0.071431,0.186598
52.194127,0.058860,-0.026849,0.131259
52.224126,0.170444,-0.017465,0.049013
52.254113,0.154269,-0.010995,-0.026809
52.284122,0.131494,-0.031142,-0.142308
52.334118,0.019314,-0.003093,-0.302397
52.354112,0.239744,-0.006794,-0.288580
52.394114,0.000763,0.042715,-0.150419
52.414094,0.029100,-0.057549,-0.171277
52.464110,0.047063,-0.017208,0.091782
52.494109,0.092185,-0.030176,0.241285
52.524107,0.125447,-0.012159,0.305484
52.554105,0.068798,-0.000263,0.219017
52.584102,0.115532,-0.043016,0.230524
52.614101,0.041334,0.010430,0.279985
52.644099,0.020797,-0.042807,0.239096
52.684095,0.128029,-0.028065,0.119483
52.734081,0.134331,-0.015265,0.075745
52.764080,0.076615,-0.058833,0.053082
52.794079,0.008783,-0.045931,0.141851
52.824084,0.102609,-0.028030,0.164365
52.864085,0.112156,-0.017378,0.139847
52.894084,0.032000,-0.095017,0.129823
52.924081,0.078068,-0.074900,0.201509
52.954079,0.104566,-0.111207,0.203440
52.994075,0.168448,-0.103884,0.193849
53.014076,0.096140,-0.108003,0.230172
53.044074,0.122579,-0.177368,0.251153
53.094072,0.099377,-0.124018,0.263205
53.124068,-0.052816,-0.142886,0.306945
53.154066,0.042856,-0.099342,0.204589
53.194045,0.157646,-0.092101,0.128740
53.214064,0.114934,-0.115451,0.114732
53.254044,0.118899,-0.106879,0.006863
53.294057,0.125938,-0.091893,-0.149052
53.324056,0.034245,-0.024464,-0.269396
53.364054,0.066966,-0.027691,-0.361309
53.394051,0.115206,-0.012920,-0.269351
53.424049,0.098676,-0.049233,-0.057991
53.454048,0.138422,-0.088848,0.105257
53.484047,0.102283,-0.111177,0.152155
53.514019,0.057360,-0.092908,0.062515
53.544042,0.157742,-0.062074,-0.230098
53.594038,0.063862,0.076836,-0.452622
53.624036,0.048042,0.090714,-0.418351
53.664033,0.087573,0.113895,-0.044270
53.694003,0.108253,0.035906,0.196769
53.724010,0.119407,-0.017537,0.428329
53.764028,0.130911,-0.101796,0.456712
53.794026,0.068008,-0.026973,0.341744
53.824023,0.168141,-0.033431,0.009392
53.844016,0.079159,-0.049131,-0.175517
53.894003,0.040309,0.028910,-0.440058
53.924017,0.081952,0.030930,-0.402660
53.964016,0.053491,-0.041588,-0.222482
53.994014,0.053672,-0.050152,-0.152010
54.024012,0.119934,-0.052475,-0.066562
54.054010,0.126952,-0.065394,0.158811
54.094007,0.050478,-0.062053,0.217614
54.124004,0.153591,-0.043057,0.139696
54.153981,0.090453,-0.053530,0.045628
54.194000,0.049370,0.009600,-0.236089
54.233999,0.080514,0.032061,-0.528733
54.243974,0.067718,0.051293,-0.557472
54.293995,0.155822,0.081006,-0.682340
54.323987,0.101530,0.093927,-0.694009
54.353991,0.007253,0.098327,-0.536899
54.393970,0.164474,0.140524,-0.350791
54.423985,0.112793,0.164027,-0.213886
54.453983,0.150650,0.169178,-0.022612
54.493982,0.152526,0.110373,0.316836
54.533980,0.166162,0.091000,0.626581
54.563977,0.101403,0.028181,0.763014
54.593976,0.127083,-0.012432,0.852536
54.623974,0.159709,-0.090311,0.815772
54.653973,0.153164,-0.095604,0.769801
54.683970,0.165556,-0.065702,0.606487
54.713968,0.133706,-0.100670,0.322091
54.743966,0.007669,-0.021387,0.097111
54.793960,0.041793,-0.026630,-0.235218
54.833961,0.098723,-0.051374,-0.039839
54.843958,0.022124,-0.060812,-0.007819
54.893932,0.048088,-0.142006,0.223585
54.923931,0.147241,-0.163585,0.292893
54.963944,0.059847,-0.100440,0.190689
54.993949,0.083527,-0.049159,-0.139190
55.023946,0.045929,0.067249,-0.385357
55.053941,0.038663,0.139769,-0.407394
55.093936,0.096959,0.155507,-0.158369
55.123941,0.046666,0.063751,0.220443
55.163921,0.094279,-0.010083,0.561934
55.173939,0.128410,-0.037904,0.614128
55.223917,0.056079,-0.127354,0.741869
55.263933,0.146920,-0.173307,0.552477
55.283916,0.175819,-0.139263,0.563342
55.323929,0.132860,-0.130572,0.429842
55.353927,0.122693,-0.142186,0.248141
55.393924,0.144833,-0.120866,0.149955
55.423922,0.167389,-0.065482,0.151322
55.443922,0.080163,-0.067432,0.181249
55.493904,0.163289,-0.132700,0.282375
55.523917,0.104757,-0.165640,0.330288
55.553915,0.086596,-0.183723,0.331262
55.583913,0.147400,-0.191345,0.378218
55.633909,0.123126,-0.215685,0.122727
55.653906,0.105992,-0.209230,0.082165
55.693905,0.116903,-0.238990,-0.150926
55.723904,0.114664,-0.201633,-0.230855
55.753902,0.095620,-0.163209,-0.234913
55.783900,0.014354,-0.153369,-0.361987
55.823898,0.041239,-0.119339,-0.312657
55.853896,0.125648,-0.102511,-0.233518
55.893876,0.090514,-0.156833,-0.169701
55.923891,0.133242,-0.154819,-0.125893
55.953889,0.118098,-0.232614,-0.114564
55.993886,0.146776,-0.308402,-0.049811
56.033885,0.083157,-0.238967,-0.041935
56.063883,0.111093,-0.168671,-0.039418
56.093881,0.144708,-0.088845,0.071064
56.123867,0.134402,-0.070744,0.164123
56.153850,0.118668,-0.024880,0.190022
56.183849,0.094170,0.019977,0.134714
56.223873,0.074770,0.069127,-0.000706
56.253871,0.084989,0.145801,0.122586
56.293844,0.111443,0.118034,0.099989
56.333848,0.100890,0.100976,0.151184
56.363838,0.094672,0.071094,0.242910
56.393862,0.118030,0.035852,0.261943
56.423837,0.072373,0.007134,0.337657
56.463856,0.158119,-0.053954,0.598006
56.493855,0.109205,-0.066654,0.634275
56.523854,0.098212,-0.106040,0.564611
56.553851,0.111689,-0.094277,0.428978
56.593849,0.059321,-0.071551,-0.018571
56.613847,0.086886,-0.071594,-0.058111
56.663826,0.082495,-0.080096,-0.092348
56.693824,0.091112,-0.073731,-0.066672
56.723839,0.089239,-0.084436,0.031569
56.753839,0.103467,-0.065332,0.138517
56.793834,0.089792,-0.052528,0.179192
56.813835,0.095012,-0.048256,0.139681
56.853807,0.089398,-0.035395,0.027564
56.883805,0.095679,-0.038592,-0.004509
56.933827,0.095381,-0.090810,-0.043260
56.943803,0.099650,-0.097221,-0.032612
56.993823,0.109512,-0.105823,0.070979
57.023821,0.107428,-0.085559,0.062544
57.053819,0.103155,-0.056746,0.024238
57.083815,0.094833,-0.022626,0.050071
57.113817,0.093929,-0.008783,0.087543
57.143814,0.095098,0.002931,0.108977
57.193810,0.074578,-0.003376,0.019196
57.223808,0.098218,0.007203,0.079083
57.263805,0.084146,-0.051396,0.070216
57.293804,0.105450,-0.070645,0.095748
57.323784,0.099902,-0.103663,0.059240
57.363800,0.108283,-0.116460,0.028183
57.393798,0.104916,-0.115357,-0.030576
57.423795,0.103871,-0.102558,-0.039053
57.453793,0.101888,-0.071644,-0.026061
57.493765,0.093587,-0.002326,-0.034226
57.523788,0.085290,0.025390,0.007599
57.563762,0.088863,0.066920,0.085824
57.593785,0.087819,0.056253,0.104998
57.623784,0.094322,0.043419,0.158349
57.663765,0.086628,0.008275,0.118624
57.693772,0.097216,-0.020539,0.132354
57.723771,0.082021,-0.041791,0.060653
57.753749,0.099022,-0.048224,0.056340
57.793771,0.094783,-0.084485,0.105291
57.823771,0.106481,-0.062109,0.074426
57.863768,0.089219,-0.048166,-0.017381
57.893766,0.095732,-0.027934,0.000892
57.923764,0.096780,-0.009800,-0.025720
57.953763,0.086174,0.001951,-0.025653
57.983761,0.089420,0.010468,-0.018128
58.013758,0.087293,0.007273,-0.013871
58.053727,0.094990,-0.003451,0.080093
58.093753,0.087417,-0.025815,0.066082
58.133751,0.101316,-0.037589,0.099136
58.163749,0.094697,-0.038603,0.023272
58.193747,0.090334,-0.028976,-0.022618
58.223745,0.092460,-0.023647,-0.030069
58.253743,0.089288,-0.017243,-0.030033
58.283741,0.094731,-0.008742,-0.000071
58.313739,0.087346,0.012597,-0.002088
58.343737,0.085328,0.023250,0.022545
58.393733,0.092057,0.009312,0.152820
58.423729,0.096381,-0.002442,0.188013
58.443731,0.096456,-0.017388,0.230670
58.493725,0.099473,-0.034432,0.191042
58.523723,0.094933,-0.034376,0.097019
58.563724,0.091525,-0.020466,0.009482
58.593721,0.087248,-0.004453,-0.015004
58.623720,0.092777,-0.003433,0.052314
58.653718,0.090703,0.005096,0.060909
58.693686,0.089708,0.004020,0.085478
58.713713,0.090819,-0.005590,0.112136
58.763683,0.091737,-0.036502,0.099145
58.793682,0.099314,-0.038673,0.142938
58.823678,0.098230,-0.038667,0.136527
58.863704,0.092722,-0.017291,0.050101
58.893700,0.093812,0.000836,0.037379
58.923692,0.089470,0.001927,0.008537
58.953696,0.088319,-0.004457,-0.012867
59.003693,0.094736,-0.018343,0.012698
59.033693,0.091487,-0.019393,-0.004402
59.063691,0.093732,-0.013017,0.026618
59.093688,0.092709,-0.005555,0.032001
59.123688,0.092703,-0.004487,0.028802
59.153686,0.090659,-0.011963,0.066157
59.183684,0.096052,-0.020520,0.099232
59.213682,0.098200,-0.027995,0.114148
59.243680,0.093850,-0.043971,0.102309
59.293676,0.101438,-0.049343,0.153563
59.323674,0.102508,-0.058947,0.166332
59.363648,0.102459,-0.053605,0.143924
59.393657,0.099194,-0.049319,0.115099
59.423643,0.096959,-0.041830,0.071334
59.463666,0.103356,-0.038646,0.070282
59.493665,0.101176,-0.037566,0.052124
59.523661,0.097885,-0.025809,0.006246
59.553660,0.090374,-0.019383,-0.020429
59.583658,0.094704,-0.013004,-0.004368
59.623646,0.105716,-0.010955,0.115309
59.663654,0.097349,-0.054695,0.216574
59.693652,0.120237,-0.065501,0.405628
59.723650,0.127988,-0.108235,0.554976
59.763625,0.141122,-0.123256,0.691654
59.793645,0.144437,-0.151017,0.764156
59.823642,0.152101,-0.162803,0.848498
59.853640,0.167248,-0.186344,0.956280
59.893638,0.183351,-0.216269,1.035178
59.933636,0.188570,-0.125420,0.538840
59.963635,0.125615,-0.160457,0.534389
59.993632,0.122250,-0.144421,0.458617
60.023630,0.170050,-0.185219,0.823796
60.063615,0.220281,-0.299673,1.375550
60.093614,0.233108,-0.313577,1.408593
60.113625,0.255849,-0.348892,1.577211
60.143622,0.272973,-0.371345,1.632644
60.193619,0.270568,-0.347827,1.513106
60.233617,0.235064,-0.289020,1.322182
60.263615,0.176211,-0.254705,1.184553
60.293613,0.158758,-0.201263,0.982911
60.323610,0.125488,-0.191544,0.883605
60.353579,0.061426,-0.175371,0.805712
60.393587,0.024921,-0.150705,0.675503
60.423581,0.109966,-0.157274,0.638051
60.453599,0.130431,-0.165893,0.726681
60.493612,0.081020,-0.143310,0.555863
60.523620,0.070971,-0.156011,0.414758
60.553617,0.024209,-0.123919,0.406398
60.593617,0.044412,-0.094093,0.362750
60.623630,0.027221,-0.112162,0.331669
60.663608,0.050780,-0.072770,0.330812
60.693607,0.019331,-0.102473,0.174660
60.723606,0.005377,-0.098156,0.131949
60.753621,0.015669,-0.124788,0.044186
60.783593,-0.004020,-0.111857,-0.145925
60.813609,-0.028580,-0.048856,-0.242803
60.863614,-0.080711,0.084591,-0.384163
60.893612,-0.009457,0.213338,-0.206107
60.923610,-0.034810,0.296388,0.120237
60.963586,-0.022409,0.221579,0.437157
60.993584,0.035331,0.142474,0.610868
61.023576,0.084168,0.046386,0.675504
61.053579,0.043263,-0.000383,0.581232
61.093600,0.119681,-0.063450,0.573388
61.123596,0.157338,-0.099866,0.746270
61.163595,0.142793,-0.118027,0.888279
61.193593,0.213167,-0.157669,0.968179
61.223592,0.275051,-0.238723,0.749753
61.253590,0.215351,-0.250134,0.382152
61.283587,0.203701,-0.106116,0.235499
61.313556,0.327362,-0.136111,-0.035017
61.353583,0.194223,-0.012243,0.161225
61.403553,0.044293,-0.065272,0.289184
61.433551,0.195442,-0.061339,0.269938
61.463555,0.149710,-0.092178,0.323202
61.473575,0.117156,-0.087913,0.469613
61.523548,0.061886,-0.086913,0.856416
61.533571,0.367473,-0.120669,0.897828
61.593568,0.112378,-0.247278,1.548955
61.613544,0.299068,-0.247758,1.669645
61.653564,0.158636,-0.201418,1.298107
61.703540,0.146579,-0.008264,0.958332
61.723539,0.172377,-0.038229,1.074624
61.763532,0.258895,-0.063003,1.195203
61.793537,0.172190,-0.078732,1.059442
61.813536,0.134284,0.015152,1.092021
61.853552,0.203732,-0.176872,1.039663
61.893548,0.489833,-0.123239,1.227940
61.913547,0.196580,-0.168372,1.130531
61.953544,0.340591,-0.142074,1.190475
61.993541,0.335733,-0.137873,1.341153
62.023540,0.298478,-0.218859,1.439015
62.053538,0.306141,-0.189043,1.474437
62.083536,0.343897,-0.218901,1.317199
62.123505,0.408312,-0.244559,1.168527
62.163530,0.471070,-0.330916,0.892373
62.193515,0.279596,-0.255672,0.509254
62.223501,0.309068,-0.202348,0.333243
62.253525,0.287573,-0.212933,0.278699
62.293516,0.285735,-0.193602,-0.002201
62.323513,0.293000,-0.166920,-0.096080
62.353514,0.218346,-0.111264,-0.201535
62.393504,0.143497,-0.056643,-0.371102
62.423513,0.147264,-0.035412,-0.204306
62.463511,0.192984,-0.021812,0.114160
62.493510,0.128716,0.003821,0.311982
62.523508,0.125468,0.018596,0.632603
62.553507,0.135912,0.022697,0.915766
62.583503,0.229561,-0.014840,0.943317
62.633472,0.258140,0.025483,1.195690
62.663480,0.246599,-0.036387,1.324637
62.693497,0.234060,-0.089732,1.466452
62.723488,0.280440,-0.035534,1.602434
62.753467,0.244729,-0.168694,1.565383
62.783466,0.441683,-0.091266,1.467463
62.823489,0.481663,-0.143545,1.367799
62.853487,0.579563,-0.228024,1.447446
62.893458,0.611977,-0.210041,1.584300
62.923463,0.410572,-0.252227,1.576637
62.953479,0.688301,-0.250692,1.518883
62.983454,0.637661,-0.282480,1.356313
63.023474,0.573218,-0.308910,1.200188
63.063466,0.530828,-0.486809,1.118017
63.083470,0.590341,-0.422923,1.006165
63.123467,0.590515,-0.459045,0.750603
63.143468,0.538209,-0.510106,0.765294
63.173466,0.453064,-0.436318,0.690927
63.233462,0.502413,-0.493916,0.526055
63.263461,0.512968,-0.467258,0.464228
63.293458,0.410747,-0.455293,0.448292
63.323457,0.304440,-0.493307,0.192745
63.353455,0.285513,-0.389660,-0.204149
63.383452,0.248158,-0.395786,-0.582410
63.413440,0.218508,-0.352903,-0.933692
63.453448,0.205124,-0.205746,-0.952113
63.483447,0.111305,-0.251382,-0.939520
63.523435,0.189822,-0.042619,-0.918090
63.543442,0.151371,-0.047846,-0.952300
63.593433,0.144593,0.070285,-0.508237
63.623423,0.211107,0.009252,-0.270321
63.663434,0.075648,-0.018312,0.038346
63.693432,0.154973,0.034755,0.155081
63.723431,0.139286,0.041144,0.242734
63.753428,0.145817,0.096573,0.225942
63.793426,0.213062,0.098528,0.279360
63.823424,0.157993,0.083670,0.395754
63.863422,0.356542,0.085272,0.563464
63.893419,0.205975,-0.013693,0.887769
63.923419,0.179041,-0.029756,1.156940
63.953416,0.223909,-0.115216,1.306045
63.993397,0.122098,-0.177988,1.514074
64.013412,0.041247,-0.168217,1.525900
64.053399,0.186847,-0.173834,1.442495
64.093407,0.180903,-0.214253,1.282004
64.133404,0.194091,-0.286710,1.148045
64.163403,0.364099,-0.378770,1.137882
64.193400,0.264402,-0.472302,1.020929
64.223400,0.235438,-0.412467,0.879160
64.253397,0.363790,-0.396677,0.699714
64.283395,0.287015,-0.355951,0.614479
64.313392,0.407939,-0.282547,0.376586
64.343372,0.479060,-0.371032,0.051270
64.393370,0.365568,-0.308805,-0.231504
64.423368,0.313776,-0.335243,-0.429303
64.463367,0.207980,-0.305249,-0.237858
64.493366,0.251046,-0.323558,-0.057398
64.523360,0.201558,-0.344871,0.152984
64.563367,0.223594,-0.345043,0.400861
64.593346,0.084045,-0.380984,0.419929
64.623345,0.114631,-0.369272,0.308866
64.653360,0.118579,-0.261494,0.079738
64.683349,0.112675,-0.227252,-0.154066
64.723359,-0.102916,-0.298150,-0.243087
64.753355,-0.108572,-0.305549,-0.345699
64.793362,0.113471,-0.183300,-0.650661
64.823360,0.114145,-0.057544,-0.571972
64.863355,0.116128,-0.125792,-0.541362
64.893354,0.112106,-0.111955,-0.478245
64.913354,0.052490,-0.075555,-0.517564
64.953351,-0.079366,-0.046486,-0.493867
64.993348,0.086510,-0.055531,-0.202265
65.023346,0.191405,-0.014257,-0.066369
65.053345,0.286188,0.055752,0.215000
65.083343,-0.004087,-0.012994,0.428384
65.123340,0.060055,-0.047140,0.198461
65.163323,0.102554,0.040247,0.066442
65.193313,0.068147,0.020113,-0.022343
65.223321,0.002943,0.002168,-0.086534
65.253316,0.108082,-0.025758,-0.144410
65.293302,0.244250,-0.012178,-0.199928
65.323326,0.017264,-0.037235,-0.236339
65.353300,0.067502,0.008487,-0.224347
65.393317,0.062662,0.068153,-0.132130
65.423320,-0.003606,-0.006324,-0.130387
65.463318,0.202784,0.035906,-0.235981
65.493306,0.178586,0.067913,-0.175966
65.523305,0.052012,0.063910,-0.127877
65.553279,0.189322,0.097742,-0.181147
65.603280,0.266321,0.000444,0.044815
65.633279,0.196599,-0.081624,0.324318
65.663278,0.162382,-0.027122,0.212437
65.693277,0.120536,-0.031242,0.109851
65.723275,0.073939,0.005089,0.151732
65.753291,0.127298,0.031616,0.161482
65.793287,0.075300,-0.009896,0.268112
65.823285,0.098860,-0.024905,0.331063
65.853283,0.154161,-0.046353,0.334138
65.893280,0.127437,-0.086809,0.345675
