time_tick,acc_X_value,acc_Y_value,acc_Z_value
41.690146,0.692847,-3.905681,-9.132410
41.723193,-0.292851,-3.770404,-10.285558
41.756783,1.003805,-3.914360,-10.073215
41.790119,-0.036962,-2.942878,-4.426588
41.823291,0.380991,-3.385821,-11.585956
41.856758,1.274509,-5.177347,-7.064344
41.890052,3.158364,-5.091601,-9.347297
41.922802,-0.513724,-4.331265,-8.842851
41.956828,1.658792,-3.781328,-8.051838
41.990127,2.249433,-3.046730,-7.087689
42.022963,2.755226,-4.068044,-11.017462
42.057560,0.038159,-3.012013,-8.482510
42.090777,-2.134806,-5.010794,-10.527980
42.123218,1.987707,-4.300888,-8.765036
42.156269,-0.264718,-1.462760,-14.030373
42.189286,-2.543332,-3.127987,-8.176191
42.222788,-0.373509,0.649001,-13.402172
42.256791,1.116037,0.309312,-14.276536
42.289411,-0.872269,-3.699473,-8.600279
42.322766,2.162191,-5.722795,-9.050705
42.356851,-2.427508,-3.378788,-5.903265
42.389648,4.656739,-3.758432,-7.959508
42.423040,0.225961,-1.283188,-11.011327
42.456757,-0.118368,-4.881503,-11.792014
42.490093,1.331822,-3.067531,-7.753600
42.523317,0.532579,-1.471439,-9.503674
42.556763,-0.274894,-3.911816,-6.210482
42.590108,1.348732,-3.228696,-12.153701
42.623456,-0.919406,-3.000940,-11.236839
42.656801,0.399696,-3.527533,-10.766810
42.690036,1.430437,-5.516587,-6.650432
42.723681,1.307131,-1.491491,-7.911174
42.756595,1.753965,-2.756573,-9.156802
42.790095,0.587947,-2.434840,-12.990654
42.822899,1.577237,-3.055559,-8.487000
42.856290,1.690816,-2.110564,-10.300822
42.889497,2.253473,-2.454593,-12.699449
42.923516,-0.140066,-5.198895,-8.250115
42.956645,1.728526,-4.007737,-8.615992
42.990196,1.353520,-1.676600,-9.305547
43.023451,1.154944,-1.465753,-7.086641
43.056759,1.021612,-2.114156,-8.916475
43.090184,1.635597,-3.793898,-9.426009
43.123462,1.467548,-5.095342,-8.352620
43.156824,0.215037,-4.981614,-9.940631
43.190181,-1.205673,-3.255632,-9.223542
43.223116,0.229403,-0.938261,-7.631042
43.256763,-0.728462,-1.173799,-12.184976
43.290158,0.237334,-2.569818,-10.169884
43.323151,1.252960,-4.319444,-8.356960
43.356757,-0.564752,-3.696330,-10.420985
43.390119,1.042113,-4.763285,-8.965558
43.423142,-0.190346,-3.630188,-10.397791
43.456758,0.922998,-2.268437,-8.424599
43.490116,1.845397,-5.341655,-10.561949
43.522939,3.103445,-5.081126,-11.433020
43.556775,-0.411668,-1.771024,-11.904994
43.589959,-0.898007,-1.521869,-10.034009
43.622906,0.095173,-3.766363,-7.731153
43.656861,1.895527,-4.275299,-6.760868
43.689793,-0.951879,-2.883769,-9.387102
43.723357,-0.280581,-2.618153,-8.499121
43.756587,0.571486,-1.072790,-11.880154
43.789468,1.713561,-4.359997,-11.809372
43.823518,-2.827204,-3.524540,-4.878510
43.856772,3.515113,-5.217601,-9.550363
43.889484,1.736606,-4.953331,-5.319657
43.922954,1.580828,-4.879557,-7.865233
43.955863,-0.357497,-2.696566,-7.198574
43.990150,2.040980,-3.100602,-10.231388
44.022755,-0.486040,-2.462375,-8.024753
44.056917,0.536171,-3.851660,-10.294687
44.090218,1.014729,-5.646178,-9.344155
44.123256,0.733550,-3.494612,-8.719994
44.156778,0.332207,-2.583137,-10.278824
44.189574,0.713348,-3.362028,-9.937339
44.223485,-0.627154,-5.712021,-9.029904
44.256770,0.712151,-4.172943,-7.209498
44.290124,2.572961,-3.188891,-8.801998
44.323571,1.417867,-5.126468,-9.585978
44.356285,2.345354,-2.349544,-9.165182
44.390131,2.270832,-4.330517,-8.168410
44.423607,2.250031,-3.541749,-7.442642
44.456776,1.735110,-3.027277,-9.428104
44.490095,0.984501,-3.621210,-7.288659
44.522649,1.448544,-2.485120,-10.664604
44.556397,1.614049,-3.605946,-11.163813
44.590177,-0.252897,-2.375282,-12.435927
44.623126,0.251550,-2.943028,-5.878574
44.656764,1.901214,-3.938602,-7.129140
44.690092,-1.163324,-4.381097,-6.992366
44.722942,1.935183,-3.559108,-12.915084
44.756784,-2.256466,-2.712877,-10.559854
44.790104,-0.160717,-4.431526,-10.220164
44.823162,0.352259,-2.789195,-9.118194
44.856854,2.150220,-4.080614,-6.531615
44.890101,1.923361,-5.389989,-7.913269
44.923882,-1.544166,-2.758368,-11.954227
44.956767,-2.008059,-3.618815,-8.485054
44.990117,0.640023,-4.277095,0.291804
45.022711,1.724336,-3.786415,-7.961603
45.056757,-0.983304,-0.856706,-6.639358
45.090151,0.161315,-1.486553,-10.374596
45.123493,4.026293,-6.707895,-4.681729
45.156758,0.974625,-5.205629,-2.444866
45.190117,2.615160,-2.996001,-11.428681
45.223132,1.211509,-3.640065,-5.432937
45.256854,1.533990,-3.196822,-9.360466
45.290244,2.124032,-3.713390,-13.413246
45.323176,-0.472423,-1.659241,-9.259008
45.356819,1.411283,-4.784684,-6.030611
45.390056,-0.477810,-3.724912,-5.297211
45.422684,2.555902,-0.827825,-12.783249
45.456305,0.406879,-2.750886,-9.954099
45.489100,1.079824,-5.268629,-5.306937
45.522911,1.805891,-4.835712,-7.183909
45.556669,0.223866,-1.331373,-10.121999
45.591508,-0.297191,-4.191349,-10.061244
45.623114,1.907798,-0.276989,-8.450636
45.656772,3.566141,-3.207447,-9.620246
45.690096,-0.582111,-4.017165,-11.069987
45.722818,0.955321,-2.379323,-3.140557
45.757050,0.783082,-2.142737,-3.325964
45.789361,-0.964449,-1.295309,-12.409740
45.823304,0.918209,-2.225340,-12.947706
45.856762,0.127795,-2.236563,-9.767943
45.890191,3.925284,-4.643870,-8.107505
45.923526,-1.621980,-3.074265,-10.629438
45.956261,1.569306,-3.995766,-14.496810
45.990140,1.924109,-3.989032,-8.929494
46.023671,0.151588,2.221749,-6.438986
46.056588,-0.118966,-4.234446,-14.055064
46.090096,2.712428,-2.220252,-9.659602
46.123543,4.048291,-1.963914,-10.557759
46.156775,1.493886,-1.240839,-8.951192
46.190118,2.567574,-2.833190,-8.621678
46.223929,1.346188,-2.557398,-11.412220
46.256775,0.438753,-2.626383,-9.247336
46.289786,-0.452520,-4.061459,-12.059875
46.323526,-0.553080,-3.414403,-9.428553
46.356775,-0.315747,-3.497754,-6.591173
46.390091,1.700094,-3.068878,-8.255053
46.423153,-0.896661,-3.352451,-7.623560
46.456871,-0.273547,-3.257128,-10.039994
46.490154,1.029693,-3.291247,-9.246587
46.523148,1.278549,-3.870365,-4.299840
46.556757,0.600368,-4.537773,-9.352385
46.590114,-0.017508,-4.154238,-9.317219
46.623532,0.848326,-3.579609,-11.211100
46.656755,-0.191094,-3.363525,-7.315445
46.690117,0.868228,-0.552781,-10.524688
46.723185,0.855658,-1.976334,-13.077147
46.756783,-0.531232,-1.498973,-8.969598
46.790116,1.783594,-3.574222,-6.547926
46.823081,1.782247,-5.344199,-10.035355
46.856763,2.232224,-1.818611,-12.627171
46.890277,-0.076617,-3.748406,-10.879491
46.922935,0.902197,-2.486318,-7.328165
46.957198,2.189875,-2.412095,-9.635509
46.989966,0.158921,-3.993671,-7.925390
47.022916,2.005964,-3.946982,-6.964981
47.056244,0.636880,-3.562699,-7.890373
47.089178,-0.078413,-3.433707,-11.731259
47.122813,0.589593,-4.441552,-8.232008
47.157010,1.901363,-1.462610,-15.028043
47.190105,-1.315212,-2.681003,-9.024816
47.223088,0.399547,-3.634229,-7.866430
47.256853,4.956025,-3.209991,-7.974922
47.289301,-0.071829,-2.364508,-7.648251
47.322778,0.727414,-7.024240,-8.269269
47.356842,2.291931,-3.453909,-9.534650
47.390077,2.392342,-1.304138,-12.223135
47.422815,0.633139,-0.870922,-5.536190
47.456920,3.285561,-2.538244,-9.325150
47.490039,2.541835,-3.912116,-7.754198
47.522906,0.517765,-4.972186,-6.269441
47.556894,2.618303,-2.268886,-13.838381
47.589921,-2.224143,-4.739042,-10.556113
47.623513,2.828701,-1.536534,-19.217447
47.656815,0.041301,-2.537047,-2.226388
47.690126,-2.021078,-2.718563,-10.126338
47.722907,1.524562,-1.819209,-7.272348
47.756953,-0.325922,-3.643058,-8.425646
47.789809,3.094466,0.940506,-23.559337
47.823124,-1.964513,-4.825536,-21.013910
47.856784,3.610136,-0.488435,-12.805097
47.889906,-2.936444,-5.091901,-9.068812
47.923090,-0.784428,-2.020030,-10.058400
47.956784,1.606716,-2.919833,-12.042815
47.989358,-3.831458,-0.552781,-6.999549
48.022880,2.198255,-1.866347,-11.558720
48.056842,-0.623413,0.423041,-8.962864
48.090104,-0.372910,-2.918486,-7.782930
48.123572,-0.763628,-10.221661,-10.018595
48.156884,1.892235,-0.755847,-12.220292
48.190116,1.485057,-1.568707,-8.813521
48.223199,0.291205,-4.334109,-11.109343
48.256557,2.537495,-4.371220,-12.002711
48.290114,0.494869,-5.448051,-9.614260
48.323303,0.168648,-4.554533,-8.676148
48.356780,0.336098,-4.178929,-7.446832
48.390185,1.034033,-2.722005,-10.977807
48.422854,2.602889,-2.546175,-8.095384
48.456782,2.711231,-2.591517,-9.871646
48.490180,0.234490,-3.364273,-6.718968
48.523490,0.543802,-4.763135,-10.451812
48.556346,0.556821,-3.541450,-11.002049
48.590247,-0.895314,-3.105690,-10.139058
48.622705,-0.249156,-3.059450,-9.692823
48.656158,0.475416,-2.855636,-9.064023
48.690184,1.444803,-3.193680,-8.885050
48.722895,1.049895,-3.731497,-10.316235
48.756785,1.296656,-4.188356,-10.565241
48.790180,0.081106,-4.262579,-12.359011
48.822953,-0.006135,-4.726024,-9.914444
48.857038,0.523301,-2.421522,-9.095298
48.890092,1.207469,-1.361152,-10.313093
48.922962,-0.546795,-1.811278,-10.669093
48.956851,0.644811,-2.801915,-8.494632
48.992162,0.988990,-3.423531,-11.108445
49.022893,0.372012,-3.788361,-11.490483
49.056895,-0.307367,-3.550279,-10.585742
49.096455,2.732331,-1.037624,-10.635274
49.123151,0.490979,-2.708388,-6.795436
49.156781,1.699046,-4.016566,-6.829704
49.190104,3.677475,-4.187908,-8.989351
49.223556,-0.334452,-4.688164,-9.121635
49.256688,1.983368,-2.828102,-8.819506
49.290113,1.507653,-3.352601,-7.748961
49.323290,0.083201,-3.908225,-9.715269
49.356831,1.007845,-4.165311,-8.326134
49.390115,1.417568,-3.286159,-8.551795
49.423070,0.978216,-2.313929,-10.092369
49.456781,0.629847,-1.974389,-10.853004
49.490159,1.224528,-3.838042,-7.260526
49.522880,0.401492,-3.974666,-8.257148
49.556781,1.548505,-2.832292,-10.918997
49.590264,-1.297105,-3.707554,-10.822926
49.623527,-0.014066,-2.301658,-9.408202
49.656871,-0.846979,-2.528517,-9.957092
49.690287,0.040254,-3.483239,-8.764138
49.722917,0.401642,-3.913313,-9.360615
49.756847,1.604472,-3.800033,-8.654001
49.790327,0.868677,-3.596070,-7.838896
49.822770,1.685578,-3.507481,-11.066545
49.857129,2.043524,-2.195861,-8.846442
49.889720,2.328594,-3.322672,-7.292550
49.923149,0.241973,-3.199965,-7.227455
49.956987,1.772820,-1.899568,-7.847725
49.990219,4.365833,-2.155756,-10.485930
50.023512,0.195583,-3.393453,-9.765848
50.056843,0.814357,-3.506284,-9.935843
50.090592,0.716640,-3.571827,-7.433214
50.123527,1.161977,-3.940099,-7.862839
50.156650,1.760998,-4.265572,-9.510707
50.190237,-1.497178,-3.437448,-7.984199
50.222922,-1.148061,-3.677176,-8.981869
50.256493,2.313031,-1.845397,-9.751932
50.289494,0.497563,-4.747422,-9.975348
50.322873,-0.607550,-4.017464,-8.080869
50.356940,0.906687,-4.193444,-6.571271
50.390097,0.941703,-3.077258,-7.398946
50.422977,0.027834,-2.296720,-12.895481
50.457120,-0.191393,-2.208131,-10.305311
50.490102,1.006050,-3.178566,-7.976418
50.523504,0.368720,-4.232651,-7.366024
50.557089,1.740048,-3.270297,-8.014427
50.590131,1.088652,-3.934113,-9.565177
50.623277,0.729360,-3.862584,-10.081745
50.656906,3.581554,-3.096262,-11.133735
50.690133,0.672196,-2.037089,-9.552906
50.723015,1.503014,-3.220616,-9.984776
50.756408,3.528880,-2.852045,-10.950721
50.789374,3.123647,-2.256017,-12.151307
50.823047,0.623712,-4.405339,-6.762215
50.856425,0.672196,-2.767946,-7.851616
50.890179,2.028261,-2.446213,-8.635894
50.922912,0.380392,-1.822202,-11.506345
50.956877,1.743490,-4.394864,-8.517228
50.989580,0.915366,-3.926781,-9.384857
51.023345,2.655115,-4.658235,-9.045766
51.056894,-0.145902,-2.784406,-7.563403
51.090121,1.243832,-2.301060,-10.746309
51.123454,-1.311620,-3.925284,-7.569988
51.156785,1.660887,-4.123860,-9.082878
51.190110,0.719633,-4.595834,-7.509682
51.223446,-0.424836,-3.477104,-8.463356
51.256849,0.911625,-2.438133,-12.145919
51.296067,1.386143,-2.033049,-10.876349
51.323035,2.641946,-3.296634,-12.438771
51.356788,-0.743277,-3.167792,-10.094015
51.390131,-0.285668,-4.859954,-8.612401
51.423169,-1.604322,-3.148937,-7.085294
51.456852,0.792359,-3.257128,-9.436933
51.489565,0.132135,-2.129718,-8.949995
51.522712,0.786224,-2.196908,-8.520669
51.556853,1.056030,-1.965710,-8.782096
51.589607,1.690367,-4.179677,-7.874661
51.622873,0.846081,-2.746247,-8.078325
51.656849,3.161656,-1.809782,-9.723799
51.689502,-1.130852,-4.198831,-8.046750
51.723507,1.513638,-4.516673,-10.416646
51.756926,2.584034,-2.521334,-9.593909
51.789389,-0.247509,-3.650839,-9.121037
51.822841,0.637928,-2.980289,-12.227026
51.856971,0.619522,-3.086835,-9.246438
51.889370,0.158023,-4.298045,-8.504358
51.922588,1.120676,-3.684209,-9.221896
51.956851,1.025802,-4.157530,-9.440974
51.989088,-0.272500,-2.963978,-10.803473
52.022960,0.996023,-3.757834,-9.261252
52.056920,2.122685,-3.651438,-10.639913
52.090455,1.348882,-3.994419,-9.763604
52.123503,-0.570888,-2.998246,-10.069025
52.156790,3.485783,-2.531210,-9.653167
52.190097,0.575527,-4.637435,-8.728523
52.223496,0.872718,-3.419940,-8.127557
52.256774,0.638377,-3.071122,-8.182177
52.290115,1.031638,-2.476291,-9.025864
52.323091,0.899354,-2.970263,-9.007907
52.356909,0.205310,-3.414702,-9.690428
52.390093,0.116721,-3.511521,-10.270295
52.422820,2.382316,-3.507780,-8.780898
52.456787,1.681388,-3.948329,-8.631704
52.490132,2.120291,-3.318632,-8.112443
52.523105,0.532879,-2.434541,-8.763091
52.557023,0.976420,-2.996899,-10.214777
52.589718,2.185535,-4.190152,-8.250714
52.623168,-1.665825,-3.881289,-7.912221
52.656848,1.196695,-2.534054,-11.725722
52.689226,0.845034,-3.856598,-8.366537
52.723517,-0.817799,-2.811791,-8.034629
52.756797,0.702873,-2.689682,-10.106286
52.790221,1.015477,-3.571079,-8.753514
52.823228,0.580315,-1.859912,-8.838511
52.856537,0.749562,-2.046218,-10.009168
52.890183,0.430523,-2.832442,-9.748340
52.923006,1.257300,-2.729637,-9.647630
52.956780,2.358822,-2.647932,-10.595918
52.990220,-0.534674,-4.880904,-8.162424
53.023071,0.884091,-3.442686,-9.907710
53.056877,1.553892,-2.432296,-8.429836
53.090179,1.223930,-3.617918,-9.770936
53.122930,0.353756,-4.730962,-10.255031
53.156777,1.978429,-3.014408,-11.281282
53.190188,0.302129,-3.039996,-9.511455
53.222888,0.018705,-1.656098,-11.085400
53.257156,0.380692,-4.074628,-8.609857
53.290131,0.348369,-2.523878,-9.884066
53.323512,1.399311,-3.168540,-10.319078
53.356953,2.747145,-3.093419,-11.497517
53.389997,-0.051776,-3.117063,-7.513572
53.423861,1.520073,-4.722582,-6.251334
53.457573,3.351254,-4.633095,-8.873677
53.489796,1.273761,-3.313244,-8.992943
53.523021,0.132883,-3.017999,-9.521032
53.556769,1.509149,-2.267989,-10.864078
53.590114,0.419898,-3.500897,-8.039118
53.622925,0.423190,-3.383577,-10.174074
53.656781,-0.254543,-1.659391,-11.632195
53.690103,-0.572235,-3.984543,-8.687372
53.722913,0.487537,-2.823313,-9.931802
53.756893,0.424986,-2.748342,-8.119327
53.789683,-0.482599,-4.012077,-8.644424
53.823423,1.969451,-2.100837,-9.812537
53.856829,2.346401,-3.045833,-10.448071
53.890011,0.430373,-3.035657,-8.462159
53.923484,0.462247,-3.261019,-7.252595
53.955812,3.871562,-3.214480,-8.183673
53.990098,-0.361088,-3.836995,-9.155754
54.022863,0.556372,-3.207597,-7.764823
54.056774,2.644191,-2.320064,-7.804628
54.089843,1.032087,-2.995104,-8.882656
54.123427,-0.291355,-3.374748,-9.665288
54.156727,1.898520,-1.208965,-10.338682
54.190060,0.038009,-3.487728,-8.016971
54.223044,0.202168,-2.161592,-10.235578
54.256741,1.289324,-3.166445,-8.740794
54.290083,1.409786,-2.126426,-10.381779
54.323570,0.315597,-3.571079,-9.169222
54.356787,1.918722,-2.766150,-8.446147
54.390129,2.135106,-3.186497,-10.719972
54.422869,0.473620,-2.883021,-10.050020
54.456777,2.853392,-3.431163,-9.995999
54.490089,2.763606,-1.374470,-9.592113
54.523584,0.648403,-3.538307,-9.201545
54.556780,1.489097,-3.490871,-10.035954
54.590094,2.584334,-3.294539,-9.585080
54.623694,1.102420,-2.564431,-9.038434
54.656775,-0.058510,-3.432061,-8.811725
54.690112,0.834259,-1.990102,-8.336758
54.723510,0.522553,-2.777672,-8.759799
54.756771,0.711103,-2.823762,-8.387786
54.790113,0.788469,-3.429966,-8.711315
54.823578,1.738252,-3.074115,-10.457947
54.856774,0.435611,-2.804608,-7.746566
54.890111,0.721578,-2.616357,-9.910254
54.923518,0.293001,-3.957457,-7.840991
54.955913,1.889242,-3.462289,-8.747678
54.990189,1.724934,-3.314442,-6.441680
55.023332,2.894843,-1.739899,-9.396679
55.055908,0.300782,-2.544828,-8.031187
55.090616,1.416969,-4.496471,-9.788893
55.123055,1.557484,-3.249197,-6.000233
55.156020,1.701291,-2.844712,-9.867606
55.190271,-0.140814,-3.506284,-6.923081
55.222866,2.134956,-2.622642,-10.134868
55.256560,1.003206,-1.050942,-8.597137
55.290283,2.185386,-3.179164,-6.434048
55.322838,2.377976,-4.163516,-9.153809
55.356890,2.072106,-3.594124,-9.458033
55.389409,1.410235,-2.540638,-10.440738
55.422835,0.992582,-3.037602,-9.195110
55.456833,2.431399,-2.517892,-10.259072
55.490147,0.689255,-4.120718,-8.339452
55.522882,1.778207,-4.389776,-9.932850
55.556923,0.342832,-4.308220,-9.526869
55.590124,0.524499,-1.630360,-12.463611
55.623155,0.670849,-4.240432,-7.148444
55.656868,0.989888,-2.770639,-9.576550
55.695864,0.829471,-3.929025,-9.015539
55.723133,0.968340,-2.752083,-8.281390
55.756789,0.675638,-3.367415,-6.354288
55.790117,1.298751,-1.244281,-12.004806
55.823151,0.018256,-3.062443,-8.874725
55.856846,1.152101,-2.307943,-8.685726
55.889516,1.736756,-3.387018,-9.204538
55.923537,0.416307,-2.305848,-10.358883
55.956866,1.036726,-2.426610,-7.717536
55.990115,2.155008,-3.438945,-8.520819
56.022789,-0.505344,-2.682799,-8.370727
56.056800,0.495767,-1.327932,-11.201074
56.090180,1.510646,-4.648957,-9.070458
56.122946,2.273226,-2.206785,-10.279273
56.157238,0.382637,-3.042391,-9.046515
56.190105,0.122707,-2.383513,-9.630870
56.223150,1.278849,-1.824297,-8.893580
56.256626,2.007161,-3.178715,-8.876820
56.290107,3.269100,-3.570930,-10.162402
56.323513,1.040018,-2.839625,-10.245304
56.356806,1.460665,-1.634849,-12.496682
56.390089,0.820941,-2.965025,-7.452518
56.423544,1.644875,-3.237974,-9.422119
56.456335,1.426696,-4.737845,-6.820127
56.490113,1.144469,-3.227050,-11.576528
56.523594,1.675253,-3.781477,-7.538862
56.556288,2.443819,-3.516460,-8.466948
56.590089,0.967442,-2.628029,-10.101348
56.623132,-0.265317,-1.867843,-9.507116
56.656259,0.613686,-1.587712,-9.025714
56.690147,0.015413,-1.365193,-9.252723
56.722959,0.378447,-1.650412,-10.310249
56.756199,-0.106396,-3.053913,-8.253557
56.790159,0.260229,-2.366454,-8.148507
56.823512,1.905104,-2.928662,-9.285345
56.856788,0.551434,-3.671041,-10.668345
56.889827,0.005387,-2.568023,-10.198466
56.922902,1.281841,-2.105626,-10.242611
56.956781,1.209265,-2.802363,-9.370192
56.990015,1.713262,-2.820171,-8.616591
57.023126,2.797425,-2.205887,-8.455874
57.056850,1.524413,-1.900166,-10.154172
57.089395,0.553230,-1.868442,-9.678158
57.123136,0.845632,-2.509213,-9.255117
57.156856,2.120740,-2.712428,-9.516394
57.189597,2.399076,-2.102334,-9.672920
57.223039,0.529586,-2.064923,-9.915192
57.256733,1.352922,-2.081384,-9.252124
57.290091,2.117897,-2.130317,-9.096795
57.323091,1.570802,-3.003184,-9.212768
57.356806,2.038586,-2.516845,-9.645685
57.390077,1.134294,-2.988519,-9.496940
57.423030,3.948030,-2.674568,-9.846207
57.456896,3.050771,-2.817328,-8.487898
57.490193,0.476762,-2.562785,-9.208129
57.523282,1.243533,-3.616720,-8.056926
57.556759,1.571251,-2.962930,-8.903905
57.590089,1.711317,-1.907199,-10.353047
57.623288,-0.051028,-2.340565,-9.351637
57.656777,-1.301594,-2.171170,-9.587923
57.689602,-0.853713,-0.879901,-10.278974
57.723517,0.234490,-0.990636,-10.760525
57.756798,0.058061,-2.467313,-9.392340
57.790111,-0.631493,-4.302684,-9.477187
57.823602,0.071829,-3.472315,-9.547968
57.857340,1.898520,-1.854375,-8.922012
57.890090,2.343109,-1.164821,-9.008805
57.922842,1.709222,-2.142737,-8.095833
57.956828,1.659391,-2.578947,-9.503225
57.990140,1.551049,-3.290499,-9.356425
58.023478,1.267925,-3.684658,-8.369680
58.056763,1.035380,-3.197271,-8.528451
58.090110,1.678246,-2.072256,-9.518937
58.123439,1.902860,-2.314079,-9.370043
58.156803,1.933088,-2.357924,-9.588970
58.190133,0.420497,-2.573559,-9.503674
58.223635,0.581812,-2.453246,-9.511904
58.256274,1.742442,-1.915280,-10.255181
58.290158,0.863589,-2.638056,-9.835881
58.323981,0.813609,-3.182905,-9.628626
58.356457,0.600816,-2.429154,-9.172963
58.389463,0.608748,-1.980225,-8.712212
58.423572,0.489632,-1.688571,-9.397128
58.456762,1.356513,-1.080123,-9.285046
58.490113,1.911240,-1.801103,-9.880774
58.523598,1.470541,-2.757620,-8.646818
58.556669,2.810893,-2.690281,-8.769077
58.590114,1.406344,-3.609687,-8.892532
58.623078,0.928385,-2.087220,-9.872843
58.656694,2.771537,-1.658642,-9.075845
58.690330,2.073453,-2.047415,-9.639250
58.722846,2.708088,-2.030505,-9.040379
58.756851,2.127773,-1.795266,-9.919232
58.790185,1.344841,-1.927850,-9.347447
58.823046,1.357710,-1.843302,-9.938686
58.856079,2.067467,-2.523279,-9.303452
58.890149,2.364359,-2.193915,-10.715183
58.925532,2.393838,-2.644490,-9.203191
58.956757,0.630745,-2.850698,-9.382164
58.990113,0.953525,-0.264868,-9.867157
59.023566,3.247402,-0.457758,-9.597051
59.057201,0.749711,-0.987494,-9.856233
59.089734,3.640514,-0.121959,-10.046279
59.122875,3.284064,-0.485142,-10.998457
59.157211,3.932467,-2.530462,-9.131662
59.189756,6.651779,-3.281819,-9.610369
59.223466,-0.474967,-3.073068,-8.979924
59.256802,0.601714,-5.111803,-8.829832
59.290116,-4.198682,-5.038628,-9.850696
59.322972,-4.705672,-1.090149,-8.477123
59.356843,0.644363,0.276091,-10.027125
59.390301,1.607614,-2.033648,-11.695644
59.423011,-5.496086,-0.896511,-11.196435
59.456843,0.887233,-2.791440,-9.763604
59.490120,-0.279084,-3.692889,-9.003268
59.523345,2.906365,-1.672410,-7.935266
59.556850,4.212599,-2.096947,-9.138994
59.590245,4.416263,-1.115738,-9.671873
59.623327,5.059428,-1.128906,-8.537729
59.657236,3.058552,-1.482064,-9.747742
59.690130,1.566013,-1.487750,-8.739447
59.723450,2.435738,-3.719375,-8.749324
59.756845,2.097844,-3.938602,-8.267922
59.790102,1.771623,-4.511136,-8.436869
59.823449,2.332634,-4.751762,-8.805440
59.857087,2.732181,-3.786715,-8.826091
59.889401,2.472999,-3.768159,-8.876670
59.923527,1.871734,-3.762024,-8.598933
59.956817,2.759416,-3.343472,-8.390779
59.989473,3.123647,-3.620761,-8.897770
60.022905,2.686540,-3.376693,-8.701887
60.056854,3.323420,-3.192183,-8.703683
60.094267,2.471054,-3.324318,-9.451897
60.122787,2.375133,-2.956645,-9.166977
60.156268,2.827204,-2.329192,-9.506068
60.190180,2.128372,-2.194364,-9.313777
60.223534,2.277865,-2.301509,-9.170569
60.256819,2.099790,-2.404762,-9.060581
60.290131,2.242400,-2.440976,-9.142286
60.323303,2.783060,-2.330090,-9.330986
60.356833,2.410748,-2.464170,-9.201694
60.390182,2.662298,-2.602141,-9.171317
60.423816,2.999892,-2.759715,-9.024218
60.456892,2.730385,-2.922676,-9.022273
60.489989,2.618452,-3.107635,-9.059983
60.523519,3.028624,-3.294988,-8.818758
60.556851,2.185086,-3.463935,-8.888492
60.590799,2.195412,-3.358437,-8.972142
60.623360,2.382316,-3.273290,-9.007608
60.656891,1.697400,-3.196224,-9.017933
60.690328,1.765787,-3.192782,-8.976033
60.723525,1.931591,-3.183654,-9.091557
60.756854,1.659540,-3.164200,-9.092305
60.790298,1.721343,-3.189190,-9.021225
60.823555,1.645623,-3.160609,-9.042474
60.856805,1.558232,-3.117212,-9.050555
60.890114,1.489845,-3.110628,-9.167875
60.923642,1.325986,-3.126340,-9.089163
60.956795,1.454978,-3.130680,-9.077491
60.990181,1.520223,-3.220616,-9.127322
61.022927,1.558831,-3.204155,-9.073600
61.056834,1.612702,-3.166295,-9.074348
61.090655,1.548206,-3.196822,-9.045467
61.130978,1.881610,-3.250993,-9.081531
61.156758,1.802150,-3.251592,-9.013444
61.190103,1.770875,-3.286608,-9.003118
61.223243,2.100538,-3.314142,-9.061180
61.256891,1.890888,-3.326862,-9.002819
61.290143,2.055047,-3.295886,-8.970047
61.322978,2.211423,-3.275834,-9.035740
61.356836,1.882658,-3.263264,-9.003268
61.390696,2.149920,-3.246653,-9.040080
61.423634,2.178203,-3.226152,-9.000724
61.456916,2.031403,-3.253238,-9.000425
61.490203,2.190473,-3.233036,-9.036788
61.523600,2.080037,-3.182157,-9.004315
61.557174,2.096647,-3.217323,-9.132410
61.589948,2.002522,-3.174825,-9.002819
61.622899,2.025417,-3.150732,-9.016137
61.655858,2.008807,-3.183205,-9.077940
61.690115,1.876074,-3.145345,-9.020776
61.722906,2.075997,-3.149685,-9.080035
61.756849,1.852580,-3.150882,-9.055194
61.790127,1.933387,-3.134870,-9.026163
61.822937,2.100688,-3.168390,-9.075097
61.856848,1.800654,-3.207148,-9.086769
61.890961,1.978579,-3.228846,-9.013593
61.922939,1.959874,-3.238573,-9.034992
61.956050,1.842703,-3.273589,-9.084674
61.990181,1.896275,-3.291397,-8.979774
62.023535,1.831480,-3.265059,-9.068812
62.056913,1.847641,-3.271793,-9.025565
62.090160,1.853178,-3.270447,-9.001921
62.123516,1.789131,-3.277629,-9.075545
62.156793,1.777309,-3.281371,-8.997133
62.190179,1.848689,-3.276283,-8.982318
62.223512,1.820107,-3.296185,-9.017185
62.259759,1.848240,-3.300974,-8.998180
62.290121,1.922912,-3.283017,-9.049657
62.323644,1.758604,-3.267005,-9.030054
62.357750,1.847342,-3.248000,-9.043372
62.389981,1.777459,-3.221513,-9.060132
62.423291,1.720445,-3.197870,-9.105175
62.457422,1.829086,-3.237824,-9.017035
62.490186,1.832677,-3.289002,-9.063424
62.523355,1.842254,-3.308306,-9.052351
62.556845,1.851532,-3.298579,-8.971544
62.590186,1.866646,-3.311299,-9.042474
62.623393,1.768331,-3.303518,-9.009403
62.656773,1.883107,-3.302620,-9.045916
