time_tick,acc_X_value,acc_Y_value,acc_Z_value
41.578200,0.160866,-4.440505,-8.982168
41.610965,-0.403886,-4.137029,-9.637006
41.644528,0.561460,-2.825708,-9.601091
41.678118,0.526594,-2.960087,-10.100749
41.710895,1.870088,-3.998908,-9.286243
41.744771,2.470156,-2.634165,-10.176918
41.778007,0.975073,-2.452199,-9.260953
41.811346,1.744687,-1.186818,-9.342808
41.844674,3.365021,-1.729723,-11.540314
41.878003,-0.279832,-2.008957,-6.804265
41.911338,2.433194,-2.536448,-10.447173
41.944664,2.736221,-1.900465,-10.643504
41.978021,-1.685429,-1.799008,-9.358371
42.011337,2.257962,-2.401021,-9.686687
42.044659,-3.175124,-1.900465,-10.701117
42.078025,-0.924644,-0.550387,-10.981099
42.111333,-5.793127,-0.583308,-9.805354
42.144419,-5.372780,-3.767860,-6.555109
42.178000,-1.196246,-2.072106,-10.103293
42.211334,1.488947,-3.150283,-9.829596
42.244275,1.909893,-1.720295,-10.992322
42.278028,0.675189,-2.771836,-9.719010
42.311436,-3.581255,-2.810594,-9.132709
42.344146,-1.703086,-2.768095,-9.386952
42.378108,0.120762,-2.847256,-8.960470
42.417668,0.001945,-2.111163,-9.201096
42.444686,-1.881161,-2.597802,-8.742440
42.478111,0.179572,-2.036042,-9.556199
42.511376,0.667408,-3.494013,-9.867306
42.544632,-0.282526,-4.081661,-8.434625
42.579256,1.058425,-3.316088,-7.765721
42.610621,1.595792,-3.648594,-9.244792
42.644769,0.621766,-4.541065,-9.398774
42.678052,1.015926,-2.990614,-9.229827
42.711429,2.440826,-2.956196,-9.765998
42.744674,1.365642,-3.700969,-9.634163
42.778001,1.820107,-3.542647,-9.799368
42.811385,0.408376,-4.010581,-8.790176
42.844754,1.701291,-3.478151,-9.070607
42.878002,0.806127,-3.463636,-8.632153
42.911412,1.551498,-2.986574,-9.352385
42.944514,-0.733999,-2.617854,-9.731430
42.977655,-1.715806,-2.138098,-9.366152
43.011325,-1.669716,-1.994890,-9.662445
43.044698,-1.376865,-3.551027,-9.526569
43.077994,5.669971,-2.384411,-10.020092
43.111426,-1.828936,-4.670805,-8.488496
43.144526,0.745372,-4.352814,-9.191219
43.177743,-0.385480,-3.105540,-9.742354
43.211336,-0.912523,-2.249882,-8.996235
43.244286,2.303753,-3.229594,-9.331734
43.278045,1.765338,-3.599212,-9.874489
43.311403,-2.280409,-2.865363,-9.578495
43.344562,-2.153212,-2.739813,-9.179398
43.377384,0.587049,-2.317820,-9.531507
43.411368,0.670849,-1.893432,-9.437681
43.444225,1.006498,-3.112424,-10.230041
43.477938,-0.649301,-3.855401,-10.062590
43.511381,-1.551947,-3.250843,-10.856895
43.544795,-3.401683,-1.689319,-10.063638
43.578114,-4.643421,-0.664115,-9.028408
43.611250,-1.394373,-1.219440,-9.134954
43.644536,0.734597,-1.142075,-9.039631
43.678375,-1.496579,-1.783295,-8.998479
43.711260,-0.345376,-3.082495,-8.931439
43.744118,1.748578,-4.485697,-9.082878
43.778203,1.074736,-3.650689,-8.937275
43.811115,1.556287,-4.077621,-10.117659
43.844467,0.009128,-2.343259,-9.473596
43.878117,-1.412031,-2.419876,-9.407603
43.911027,1.243832,-2.609025,-9.668431
43.944239,-0.368720,-2.622493,-8.493434
43.978161,-2.454444,-2.796677,-9.741307
44.010981,-1.769528,-2.026315,-9.729934
44.044309,-2.953054,-2.256316,-9.244343
44.078212,-2.084676,-1.819808,-9.756421
44.110937,-1.254158,-2.669630,-9.121187
44.144632,0.692548,-2.248535,-10.024431
44.178210,0.626106,-2.722155,-9.988218
44.210891,-0.158771,-4.100366,-8.686025
44.244231,1.009042,-4.150347,-8.625419
44.278213,3.727307,-4.028987,-9.319463
44.310853,-1.158386,-4.492431,-9.410596
44.344457,0.843238,-4.875367,-9.548417
44.378145,-0.061952,-4.377056,-8.372224
44.410749,0.097717,-4.195839,-7.640619
44.444790,2.888259,-2.745050,-8.704880
44.478145,-0.468083,-2.791739,-11.318544
44.510837,-1.940121,-2.810594,-9.220549
44.544461,-1.667172,-2.074650,-7.177325
44.577471,-1.608512,-2.594509,-8.015774
44.610854,-0.733849,-3.405574,-9.266191
44.644416,0.403886,-4.459061,-9.071355
44.678053,-1.373872,-5.634805,-9.629973
44.711440,0.751956,-3.744665,-9.994353
44.744472,2.745350,-3.004980,-7.729058
44.778130,0.729210,-4.306724,-8.974686
44.811373,-0.455363,-3.426823,-8.509297
44.844520,0.709308,-3.879493,-9.862069
44.878121,1.339604,-6.508271,-9.456237
44.911316,2.073153,-4.778848,-7.615629
44.945018,-0.370067,-5.331030,-6.956452
44.978032,-0.218628,-1.381653,-9.258409
45.010785,0.272500,-3.616122,-7.198724
45.044188,-0.034268,-5.240945,-9.072104
45.078057,-0.503997,-7.720828,-7.612037
45.111448,-1.206122,-6.065328,-6.409058
45.144273,-1.886249,-5.932744,-7.236284
45.178046,0.791910,-1.585168,-10.148336
45.211483,3.837444,0.327119,-10.176918
45.244395,2.704497,-4.608703,-7.975370
45.278050,1.923361,-4.238038,-8.565712
45.311431,2.689233,-4.865790,-5.707532
45.344102,2.123882,-5.228973,-10.997859
45.378193,1.723139,-3.671490,-9.480629
45.410885,1.002009,-1.330176,-10.679269
45.444138,-0.493074,-4.075825,-7.214586
45.477297,-0.674590,-4.152592,-8.207766
45.510969,-1.745136,-2.389648,-8.979325
45.544207,3.151331,-1.197443,-12.685532
45.578050,-0.808820,2.886762,-17.258920
45.611382,1.585766,0.084099,-9.655561
45.644281,1.425199,-6.018939,-9.677110
45.678298,0.636880,-6.622898,-4.634292
45.715891,-0.970135,3.140407,-11.187456
45.744303,3.059450,1.512441,-12.098183
45.778050,2.084975,-4.290563,-7.348217
45.811398,2.323805,-2.184338,-11.667960
45.844272,4.144212,-1.925905,-10.836843
45.878118,3.065735,0.069883,-9.395332
45.911358,0.490530,-3.293641,-7.337892
45.944860,1.664478,-1.439266,-9.029156
45.978040,2.172217,-2.377976,-8.614346
46.011619,3.139359,-8.411280,-9.823611
46.044313,-0.319338,-4.127302,-6.019836
46.078114,2.781114,-6.503632,-8.225573
46.111453,1.797361,-3.739428,-8.619733
46.144107,1.881760,-5.616549,-8.570949
46.178315,-0.779939,-4.818952,-8.722987
46.211167,-0.626106,-7.886333,-7.955468
46.244190,-1.641882,-2.969365,-10.509873
46.278131,-0.444440,-4.432873,-7.135425
46.310480,-1.307879,-1.469643,-19.710221
46.344783,0.508636,0.954722,-8.200284
46.378118,-0.008829,-4.812966,-6.819079
46.411032,0.690453,-5.203534,-9.792036
46.444185,0.151588,-3.951023,-7.713346
46.478051,-1.504361,-1.418166,-9.346848
46.511422,-0.265616,-1.230664,-10.381629
46.544910,2.299414,0.195883,-6.624993
46.578061,1.342148,-2.070909,-10.992621
46.611479,3.129782,-2.615908,-9.253022
46.644731,-0.757493,-3.578262,-10.209540
46.678040,1.797511,-6.078347,-7.619370
46.711452,-0.835307,-8.303089,-8.967354
46.744153,5.584974,2.089913,-13.800073
46.778050,1.162127,-2.434541,-6.823269
46.811452,-1.116037,-4.324681,-8.910190
46.847020,1.774466,-8.648764,-9.005513
46.878185,0.554726,-4.930585,-8.521567
46.911391,1.157189,-4.030932,-8.094187
46.944589,-1.970947,-2.701654,-12.167468
46.978108,-1.954935,1.891487,-7.573579
47.011101,-0.236885,-4.451728,-8.026249
47.044543,-1.776561,-6.293533,-9.581039
47.078130,-0.050579,-4.209755,-9.435137
47.110693,2.295523,-4.212449,-8.424449
47.144461,2.113407,-4.391123,-10.478598
47.178112,0.175830,-4.627858,-9.457135
47.211107,0.713797,-6.046922,-5.439222
47.244276,1.534888,-4.349821,-12.344945
47.277952,3.020842,-5.587368,-4.541215
47.311371,1.117833,-5.181836,-10.884579
47.344580,2.428256,-8.086106,-6.479689
47.378686,-0.777694,-4.863396,-11.144658
47.411440,1.139681,-3.567637,-6.587283
47.444099,0.588246,-2.807302,-12.248574
47.478171,2.101436,-7.844433,-11.413567
47.510848,-0.312155,-5.544122,-8.884302
47.544248,-0.587349,-3.919747,-7.021846
47.578113,-0.672645,-5.258304,-13.197760
47.611369,1.032536,-6.295928,-6.355186
47.644384,0.427231,-5.953994,-7.430670
47.678118,1.587712,-1.192804,-11.848130
47.710731,0.221322,-4.457414,-8.109151
47.744886,-3.470669,-3.371156,-8.763091
47.778032,0.366326,-1.962717,-11.159473
47.811522,-0.841442,-1.153747,-8.222880
47.844348,0.534225,-0.062102,-11.815209
47.877737,0.123007,-3.476056,-6.360573
47.911385,0.630296,-2.601094,-10.178863
47.947964,0.743875,-3.911667,-6.876093
47.978032,1.681538,-5.862562,-10.143846
48.011361,-0.331908,-2.199452,-4.962459
48.044404,1.186519,-1.115289,-10.028023
48.078269,-0.321732,-1.640386,-13.273778
48.111371,1.000064,-1.144320,-5.170463
48.144463,0.055368,-5.915236,-5.566119
48.178115,1.426995,-7.399096,-9.737566
48.210889,-2.792487,-3.291247,-12.006602
48.244301,1.585168,-4.123112,-7.466584
48.277596,-0.784428,-2.347449,-7.953972
48.310802,2.028111,-5.744344,-9.515196
48.344385,-1.394373,-1.114690,-7.170142
48.377576,-0.900102,-3.400337,-16.453541
48.411450,-4.395911,1.722690,-8.892233
48.444375,3.509576,-0.706464,-5.177347
48.478053,3.695732,1.123370,-11.232499
48.511451,-4.210653,3.851959,-7.977914
48.544268,4.157380,-2.802363,-9.450700
48.578276,4.359847,-5.217750,-6.638161
48.611375,0.842789,-2.277715,-8.562120
48.644719,-0.541707,-3.785667,-9.633714
48.678117,0.434114,-1.833425,-7.997218
48.711081,0.667108,-1.736906,-10.563595
48.744716,-1.816516,-5.788788,-7.426480
48.778119,2.218457,-0.901449,-8.366238
48.810692,0.203215,0.305122,-9.273673
48.844468,1.046902,-6.737823,-7.383832
48.878117,2.182692,-0.418402,-9.290133
48.910819,0.866283,-3.446277,-9.124030
48.944470,-0.488435,-2.208730,-9.871945
48.978121,0.874214,-3.335392,-10.629288
49.017445,-0.053423,-3.771302,-10.156865
49.044412,0.240177,-0.853264,-9.267088
49.078051,2.104129,-4.726024,-7.218776
49.111480,-0.203514,-8.407689,-9.452346
49.144461,0.645560,-4.415365,-11.360294
49.178135,-0.870024,-2.113407,-10.214927
49.210837,-0.224015,-2.842617,-11.051730
49.244257,-1.299499,-2.453396,-8.943411
49.278146,1.668968,-3.137264,-10.509574
49.310734,0.807473,-1.527406,-10.125141
49.344461,-0.328167,-3.423082,-9.888406
49.378117,2.835883,-2.656761,-9.590018
49.410667,0.770811,-1.088652,-8.396615
49.444452,-0.947389,-4.000555,-8.317903
49.478117,-0.989140,-1.846744,-11.557074
49.510756,-0.996622,-5.208772,-7.737887
49.544467,-2.051455,-5.766192,-8.507052
49.578115,-0.704519,-3.485783,-9.266639
49.611186,0.138569,-4.416562,-8.797958
49.644464,0.619971,-2.773033,-8.412478
49.678063,1.491791,-1.535037,-9.656908
49.711363,2.445914,-4.268415,-7.874810
49.744511,-0.150840,-2.102334,-9.782309
49.778357,-0.004639,-1.171854,-6.563789
49.811497,-1.038971,-2.205587,-9.136600
49.844400,0.133182,-1.223930,-8.379257
49.878173,0.051028,-3.440441,-8.969299
49.911473,1.113942,-3.893709,-7.450722
49.944721,-0.416756,-4.509640,-8.508997
49.977931,-0.023943,-2.380819,-10.393601
50.012037,0.595729,-2.722155,-10.693485
50.044463,0.792210,-2.106075,-10.690791
50.078107,-1.403800,-5.078133,-9.339067
50.117633,0.629249,-3.808563,-10.629887
50.144464,0.994527,-0.448630,-10.519450
50.178053,-1.544914,-4.119521,-8.691113
50.211373,0.099662,-2.638654,-9.664390
50.244499,0.230151,-0.807024,-10.426821
50.278111,-0.403288,-5.513594,-8.662830
50.310716,1.140130,-5.387296,-8.501515
50.344455,1.006648,-2.024220,-10.086982
50.378112,-0.410022,-2.510260,-9.660500
50.410711,-1.291269,-0.287464,-10.527980
50.444713,-0.292402,-2.396233,-9.588073
50.478188,0.084399,-4.259886,-8.714457
50.511373,0.185857,-4.368676,-7.947986
50.544505,1.781649,-2.939586,-7.499656
50.578101,-0.042948,-4.484350,-7.658576
50.611432,-0.922848,-5.820213,-6.931012
50.644732,2.859976,-3.772948,-10.350952
50.678114,-0.993180,-1.913784,-7.485888
50.710604,-0.146052,-4.427935,-7.422141
50.744205,0.725319,-2.730385,-11.124008
50.778159,0.241673,-3.744366,-10.554467
50.810959,1.007396,-2.971011,-7.987043
50.844359,0.385181,-2.165333,-9.813884
50.878116,0.779340,-1.620334,-9.797124
50.911012,0.056715,-5.636002,-9.265891
50.944191,-0.284771,-5.126468,-9.752231
50.978116,-0.078413,-3.358586,-9.808197
51.011271,0.170593,-1.546261,-9.620844
51.044446,0.806575,-2.036192,-10.532020
51.078150,0.251400,-3.289002,-8.647716
51.112040,0.794005,-3.671490,-9.117146
51.144189,0.881247,-2.536897,-10.130079
51.178117,-0.950233,-5.732971,-7.639572
51.217231,-0.660524,-4.727071,-8.888342
51.244476,0.304374,-1.711317,-9.538990
51.277614,-0.503399,-2.395784,-9.044569
51.311468,1.674355,-2.908460,-9.208877
51.344601,1.881910,-6.322265,-8.856618
51.378040,2.512206,-0.727414,-9.316770
51.411423,3.073666,-3.655927,-8.345587
51.444176,-0.714246,-5.907904,-8.263882
51.478051,-0.016012,-4.060412,-10.208492
51.511449,-0.861644,-3.249946,-10.098205
51.544038,1.142973,-2.157103,-8.977679
51.578053,0.438753,-2.244195,-8.849585
51.611506,0.681025,0.194087,-9.672322
51.644180,0.323977,-3.100452,-8.895824
51.678053,-0.524947,-4.149898,-9.814931
51.711453,-1.616443,-4.045298,-8.739148
51.744054,-1.098230,-1.463807,-8.927997
51.778054,0.780089,-3.935909,-8.021161
51.811691,1.154795,-2.994355,-9.090809
51.844217,0.484993,-3.778784,-8.720742
51.878052,1.163923,-3.278078,-9.118044
51.911532,0.146500,-2.971759,-9.657208
51.944034,0.812860,-2.846957,-9.067614
51.978055,0.237932,-1.554790,-9.069260
52.011450,-0.349117,-3.528730,-8.020263
52.043924,-1.149108,-4.483752,-9.155455
52.078052,-0.112531,-4.081511,-9.365105
52.111434,-1.045555,-4.286821,-9.697611
52.144313,-0.488734,-2.799820,-9.733825
52.178066,0.442494,-1.935632,-9.928660
52.211509,1.850185,-1.671362,-8.384494
52.244003,0.840395,-2.829598,-9.789043
52.278083,1.129655,-2.236264,-8.690065
52.311529,1.503313,-3.306511,-9.422119
52.347821,0.886934,-1.717003,-9.889902
52.378025,0.819594,-1.644726,-9.798919
52.411393,0.426033,-3.105540,-8.754711
52.444456,0.642417,-3.694535,-9.458931
52.478115,1.048847,-2.843366,-8.725082
52.510966,1.358159,-3.846871,-7.646605
52.544393,1.176642,-2.631172,-8.811725
52.578306,-0.351960,-4.792465,-8.923807
52.610695,-1.542519,-2.586578,-9.830494
52.644462,-0.650797,-2.685792,-10.766960
52.678086,-0.082453,-0.567446,-9.118343
52.711057,0.070781,-1.599683,-10.217920
52.744118,1.635747,-1.419064,-9.120588
52.778163,2.100837,-3.566889,-9.297765
52.810746,3.014108,-4.670356,-9.305547
52.844191,1.255055,-3.775791,-9.996448
52.878118,0.345376,-1.883256,-9.596752
52.910739,-1.024755,-1.674205,-9.143334
52.944295,-0.566548,-1.901214,-9.598099
52.978237,-0.409273,-2.842318,-10.114516
53.010617,0.144854,-1.230215,-10.057951
53.044220,0.395207,-2.494249,-9.524923
53.078102,0.615631,-1.800953,-8.352920
53.110611,1.145068,-2.639552,-9.845907
53.144252,1.129655,-2.491854,-10.465429
53.178347,0.200073,-2.105476,-9.616505
53.211373,0.007632,-2.247787,-8.698744
53.244448,1.195797,-2.327546,-8.925154
53.277361,0.043396,-4.062357,-10.055258
53.310525,-0.006285,-3.168091,-9.977593
53.344112,-0.878404,-2.763905,-9.778867
53.377988,-1.075783,-1.228868,-9.605730
53.411359,0.651545,-1.800055,-8.931439
53.444784,-0.656633,-3.304416,-10.108680
53.478077,1.005601,-2.416285,-9.410596
53.511370,0.510881,-2.412693,-9.374682
53.544194,0.356150,-1.477126,-9.987619
53.578159,1.355615,-0.505644,-9.550961
53.611375,0.774402,-1.480867,-10.398838
53.644325,0.822887,-1.009192,-10.093417
53.678116,-0.829471,-1.675851,-10.101198
53.711130,-0.866283,-1.612103,-9.835582
53.744504,-0.024392,-1.655201,-9.990762
53.778122,0.409124,-1.430587,-9.020178
53.811054,2.803710,-1.729124,-9.203490
53.844198,4.593440,-2.118794,-9.818074
53.877131,3.056158,-2.423168,-8.536681
53.911400,3.801829,-3.477403,-9.442021
53.944757,2.287292,-4.112039,-9.136450
53.978034,1.877420,-2.695219,-8.835518
54.011383,2.457436,-3.810658,-9.333081
54.044527,1.535337,-1.724934,-9.599595
54.078039,1.856470,-1.522318,-9.423166
54.111383,0.851019,-3.257877,-9.851893
54.144921,0.262923,-3.237525,-9.423765
54.178092,0.536171,-2.585830,-9.287440
54.211063,0.735196,-2.905916,-9.255267
54.244147,0.032323,-2.993757,-9.198702
54.278119,0.754200,-2.694471,-9.274571
54.310967,0.247659,-3.265808,-8.416368
54.345157,-0.383685,-2.763905,-9.078538
54.377987,1.086109,-2.127773,-9.254069
54.411383,-0.197978,-2.238509,-9.498287
54.444460,1.179486,-2.138996,-9.455639
54.477880,1.147312,-2.388900,-9.664540
54.511061,1.583372,-2.487215,-9.227732
54.544696,2.025567,-2.847705,-9.649875
54.577862,0.936466,-3.021291,-9.097393
54.611393,0.764227,-3.343323,-9.220998
54.644693,0.394160,-3.408866,-8.919917
54.678236,-0.088140,-3.376244,-9.080484
54.711400,-0.067639,-3.279276,-9.074348
54.744879,0.383086,-3.340480,-9.059983
54.778119,1.167814,-3.311299,-9.258110
54.812009,1.683483,-3.067980,-9.239704
54.844922,2.211274,-3.016203,-9.311233
54.878039,2.186732,-3.156119,-9.335924
54.911449,1.682885,-3.332698,-8.895375
54.944858,0.919257,-3.510923,-9.154557
54.977756,1.010688,-3.622407,-8.731067
55.011523,0.206507,-3.467826,-9.305547
55.044866,0.092330,-3.438196,-8.915876
55.078066,-0.247659,-3.464384,-9.254369
55.111432,-0.001347,-3.270746,-8.980073
55.144866,0.275343,-3.359933,-9.297167
55.177519,0.982256,-3.451066,-9.059384
55.211442,1.509448,-3.541749,-9.062526
55.244231,2.425263,-3.423382,-9.238058
55.278066,2.806553,-3.104044,-9.265742
55.311446,2.576552,-3.179913,-9.147224
55.344453,2.141391,-3.574371,-9.224889
55.378070,1.068750,-3.126191,-9.057738
55.411672,0.524349,-3.275086,-9.230725
55.444392,0.402988,-3.135768,-9.212469
55.478099,-0.392813,-3.073516,-9.166828
55.511992,0.257685,-3.277480,-8.973938
55.544754,0.202617,-3.498652,-9.247485
55.578046,0.297789,-3.432360,-8.888192
55.611456,1.444503,-3.722668,-9.190920
55.644640,0.965945,-3.609089,-8.925454
55.678026,1.212407,-3.947431,-9.004315
55.711383,1.593248,-4.000106,-8.815466
55.745006,0.932276,-3.829213,-8.939670
55.778115,1.495083,-3.836546,-8.933235
55.811465,0.803732,-3.709649,-8.884152
55.844186,0.704968,-3.680019,-9.028258
55.878330,0.851169,-3.564196,-8.954035
55.911458,0.500705,-3.590832,-9.066268
55.944716,0.797148,-3.552075,-9.065669
55.978105,0.869575,-3.616122,-9.113106
56.011447,1.182179,-3.507182,-9.019579
56.044783,1.222433,-3.428918,-9.011798
56.078068,1.476377,-3.488177,-9.032748
56.111449,1.902111,-3.222262,-9.103379
56.144537,1.400359,-3.211487,-9.254369
56.178416,0.951280,-3.104792,-9.187029
56.211539,0.836803,-3.147141,-9.104277
56.245914,0.323378,-3.406322,-9.133757
56.278207,0.579268,-3.228098,-9.042474
56.311446,0.387725,-3.285261,-9.178649
56.344779,0.628051,-3.409166,-9.171317
56.378151,1.448394,-3.570930,-9.110712
56.411445,0.917012,-3.460643,-9.034244
56.444259,1.356663,-3.405275,-9.048460
56.478122,0.866582,-3.522445,-9.218006
56.511465,0.227158,-3.230342,-9.196158
56.544714,0.529886,-3.260570,-9.059833
56.578103,0.517166,-3.360532,-9.218604
56.611396,0.878254,-3.451066,-9.100087
56.644774,1.136538,-3.482341,-9.010750
56.678566,0.820792,-3.516310,-9.175058
56.711354,0.809419,-3.384175,-9.048610
56.744716,0.501304,-3.526336,-9.217257
56.778114,0.439501,-3.364273,-9.078838
56.811509,0.832613,-3.414553,-9.089612
56.845038,0.880649,-3.503141,-9.062078
56.878126,1.142823,-3.418743,-9.109514
56.911465,0.795801,-3.122749,-9.192267
56.944725,0.806725,-3.175423,-9.207680
56.978008,0.679678,-3.244558,-9.202742
57.011410,0.423340,-3.145345,-9.205585
57.044646,0.715443,-3.309803,-9.160393
57.078032,0.667108,-3.477702,-9.026911
57.111362,0.585553,-3.552972,-9.006410
57.144431,0.770661,-3.703813,-9.118493
57.178019,0.598871,-3.653383,-9.047712
57.211352,0.779640,-3.614625,-9.046215
57.244203,0.698384,-3.620312,-9.095598
57.278046,0.900102,-3.607293,-9.019579
57.311379,0.798644,-3.487279,-9.242547
57.344635,0.804181,-3.526186,-9.069859
57.377633,0.903544,-3.367415,-9.151414
57.411437,1.028346,-3.443284,-9.220101
57.444972,0.830668,-3.186946,-8.926800
57.477628,0.724870,-3.693637,-9.185832
57.511453,0.816751,-3.643806,-8.955233
57.544792,0.520159,-3.682563,-9.141538
57.578176,0.542456,-3.687651,-8.901511
57.611448,0.460302,-3.769506,-8.994439
57.644717,0.106695,-3.804223,-8.904653
57.677503,0.254543,-3.992474,-8.759200
57.712535,0.371115,-6.059941,-7.249153
57.744196,-1.895677,-4.387830,-7.126296
57.777286,1.080123,-4.573088,-8.441957
57.811449,0.679529,-4.788574,-8.617788
57.844098,0.072427,-5.113449,-8.394221
57.878054,0.804929,-5.620739,-8.481613
57.911648,-0.518962,-5.126917,-8.519323
57.944182,1.424601,-5.529756,-8.489095
57.977962,1.128607,-5.510751,-8.514983
58.011555,0.687759,-6.503183,-8.190258
58.044807,0.881547,-5.910896,-8.346934
58.078115,1.157937,-7.085444,-7.502199
58.111476,0.250502,-5.892341,-9.197205
58.144978,-0.118517,-5.326241,-8.454976
58.178055,0.252897,-6.088523,-8.055130
58.211618,-0.483796,-4.432723,-8.407689
58.245244,-0.174783,-3.765615,-8.406492
58.278116,0.814207,-5.220444,-8.493584
58.311529,-0.657681,-5.269078,-8.434325
58.345148,-0.322331,-5.446704,-8.623923
58.378114,0.385929,-5.505364,-8.601028
58.411448,-0.257536,-4.614390,-8.467696
58.444841,-0.874214,-4.480011,-8.907496
58.478115,-0.109988,-4.990293,-8.408288
58.511462,-1.774316,-4.966350,-8.390330
58.544206,-1.150904,-3.939201,-8.150004
58.578115,-0.481701,-3.294090,-7.238229
58.611389,2.152165,-6.653574,-9.085422
58.644163,2.757920,-5.812431,-9.668132
58.678115,3.594124,-1.196844,-10.189787
58.711518,4.443348,-0.575527,-10.314140
58.744009,-1.466202,-2.581640,-7.907732
58.778117,-2.903223,-2.912201,-9.252573
58.811457,-3.009469,-1.924259,-9.599595
58.844260,-1.246077,-5.243339,-7.048183
58.878114,-1.516931,-5.573302,-8.676747
58.911580,-1.511394,-6.238166,-10.491766
58.944255,1.384945,-6.666743,-8.352620
58.978114,-2.147526,-4.774358,-10.460042
59.010988,-1.754564,-3.106139,-9.766297
59.044776,-1.341549,-5.915535,-5.012141
59.077278,0.996472,-5.333275,-10.105837
59.111391,-0.156676,-2.220252,-7.718882
59.144175,-1.576189,0.483496,-9.049657
59.178053,-0.001796,-3.721171,-6.029713
59.211496,0.077515,-3.171682,-9.869401
59.244150,0.785326,-3.997861,-9.202143
59.278214,-1.012634,-3.192183,-6.443625
59.311371,0.973577,-0.180469,-13.074604
59.344373,-0.949634,1.659989,-8.607163
59.378049,0.022446,0.988392,-7.633436
59.411400,-1.170058,0.045043,-13.269588
59.444659,4.772862,-1.502116,-8.828784
59.478424,3.961797,-0.437406,-10.531571
59.511476,-1.216298,-0.092180,-8.605966
59.544514,-1.171106,-4.296698,-9.214414
59.578361,1.081619,-8.317903,-10.380282
59.611539,-1.443456,-7.428276,-11.131939
59.644867,-3.638419,-3.632433,-9.028109
59.678119,-0.070332,-1.520821,-14.476758
59.711406,1.414425,1.295609,-10.637219
59.744535,2.049659,-1.631407,-9.592711
59.778118,-2.013895,-2.930308,-10.294238
59.811545,-1.044358,-3.485484,-9.860123
59.844864,1.891636,-1.505558,-9.461924
59.878109,-1.860361,-2.605433,-9.603486
59.911653,0.025290,-0.311856,-11.136578
59.945429,-1.574992,-0.334751,-9.212319
59.978115,1.744837,-3.241865,-7.976119
60.011455,-0.967142,-5.704838,-10.514512
60.044260,-2.986873,-3.973320,-8.906898
60.078040,-1.533840,-4.099319,-11.365083
60.111390,-2.703300,-1.296058,-9.561436
60.144178,0.544700,-3.556414,-8.945506
60.178052,-0.732502,-3.588139,-8.024902
60.211042,-2.187930,-3.536212,-8.160479
60.244232,-2.177903,-3.964042,-9.288038
60.278394,0.899204,-4.137627,-8.540871
60.311420,-0.670550,-1.487750,-7.998116
60.344799,0.042648,-3.475158,-9.540486
60.377445,0.518513,-3.722219,-7.652740
60.413244,-0.341186,-3.665803,-9.164583
60.444952,-0.478708,-2.017486,-8.756806
60.478064,-1.045555,-4.287420,-7.930627
60.511450,-2.080935,-1.665676,-10.887123
60.544780,-2.078391,-4.144361,-9.188077
60.578067,-0.716191,-0.112531,-11.073129
60.610517,-0.041002,-1.221685,-11.403391
60.645506,0.148595,-0.788918,-8.495529
60.678072,1.558082,-7.454613,-8.569004
60.711447,1.164671,-4.221876,-10.952218
60.745169,0.972978,3.406322,-10.267452
60.778062,2.500534,-0.795053,-10.581552
60.811456,-2.028261,-0.923746,-9.856682
60.844843,-0.139318,1.938026,-11.603314
60.878065,-2.995702,-5.798066,-9.855335
60.911454,-3.531873,-2.706293,-7.969534
60.944893,-2.083479,-3.750651,-7.858649
60.978070,-1.992346,-3.574820,-7.875409
61.011385,-1.782098,0.211595,-13.272132
61.044787,1.473684,-0.927038,-10.809758
61.077669,-1.712065,1.519175,-11.168901
61.111526,-1.351575,-3.172580,-7.931824
61.146560,1.982170,-1.808884,-11.823738
61.178030,0.734298,-0.015264,-10.009018
61.211449,-3.485783,-0.438304,-7.189446
61.244710,-3.155371,0.589144,-9.486315
61.278123,-1.850485,-1.915729,-9.203640
61.311472,-0.288212,-1.073239,-11.256292
61.344228,0.040853,-5.532150,-8.290519
61.378121,-2.169673,-2.420624,-9.857729
61.411205,0.433216,-1.117833,-10.276280
61.444262,-1.951494,-4.292209,-7.008527
61.478281,0.778742,-4.159026,-9.171018
61.511114,0.973727,-0.216833,-9.166678
61.544164,0.851019,-2.398178,-9.698359
61.577543,-0.178075,-3.827418,-9.285345
61.611660,0.370965,-7.814504,-8.642479
61.644790,-0.247659,-4.870878,-7.783379
61.678039,-1.591602,-4.114283,-8.359504
61.711383,0.735944,0.013169,-10.624350
61.744694,2.410299,-1.293963,-8.353069
61.778122,2.059237,-1.160631,-9.927313
61.811455,3.283017,-1.392128,-11.154984
61.844706,2.282354,-3.746311,-9.771684
61.878042,0.188550,-4.928341,-9.690428
61.911357,-0.624460,-5.752425,-10.604896
61.944730,-2.434092,-6.517250,-10.046279
61.978129,-1.275556,-4.803090,-7.876606
62.011376,2.994505,-3.736285,-10.478897
62.044131,0.724571,-3.976612,-8.465002
62.078116,0.491427,-2.604087,-8.946553
62.110828,1.151353,-3.805420,-12.605772
62.144230,-3.467377,-2.550814,-8.573044
62.178126,-1.619735,-2.703599,-9.683545
62.216902,-1.579332,-3.739577,-9.222345
62.244468,-2.353285,-3.118709,-8.967503
62.278066,-0.145603,-5.263092,-7.539461
62.311441,0.134978,-6.126083,-8.049743
62.344455,-0.938411,-2.703300,-9.091707
62.378161,0.186305,-2.464769,-8.294260
