time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
22.011853,0.096871,0.018810,0.327030
22.041851,0.143842,0.084819,0.291054
22.071865,0.067304,0.024170,0.402928
22.111872,0.093449,-0.002478,0.275628
22.141870,0.123117,-0.016388,0.243490
22.171868,0.235820,-0.039016,0.216628
22.211867,0.170041,-0.114466,0.027110
22.241867,0.146715,-0.135763,0.084696
22.271864,-0.021225,-0.129033,0.173455
22.301864,0.116194,-0.056819,0.111849
22.331862,-0.051547,-0.040521,0.256221
22.371861,0.028863,-0.102486,0.157562
22.401861,-0.051953,-0.087387,0.174760
22.441850,0.207624,-0.146428,-0.185698
22.471849,-0.024473,-0.206709,-0.110114
22.521844,0.117084,-0.124885,-0.222955
22.551854,0.163431,-0.033522,0.214538
22.581852,-0.111839,-0.052009,0.046753
22.611851,0.042566,-0.130053,-0.212281
22.641851,0.169787,0.048604,0.108142
22.671849,0.185754,-0.138818,-0.386523
22.701847,-0.023381,-0.029822,0.048991
22.741846,0.279830,-0.063532,0.008132
22.771845,-0.001481,-0.000103,0.216898
22.801843,0.146524,-0.006663,-0.129356
22.851839,0.053374,-0.051344,0.105483
22.871819,0.008935,-0.105516,-0.093538
22.911816,0.223133,0.037974,-0.198579
22.931815,0.028049,-0.100217,-0.117020
22.971814,0.095696,-0.119488,-0.260316
23.011836,0.107722,0.150130,-0.113526
23.041833,0.150825,0.160790,-0.310075
23.071832,0.125391,0.209720,0.028903
23.111816,0.002446,0.013809,0.089826
23.141820,0.000771,0.091606,0.151157
23.171830,0.075967,0.077636,0.033531
23.201828,0.084589,0.055199,0.094308
23.231803,-0.115544,-0.043558,0.222029
23.271797,0.219593,0.099732,-0.030489
23.311805,0.176633,-0.123048,0.105060
23.331799,0.053424,-0.035352,0.103434
23.371813,0.082977,0.143653,0.164245
23.411816,0.244425,0.038993,-0.200715
23.451799,0.098852,-0.048196,-0.000288
23.481815,0.020150,-0.089634,0.077500
23.511815,0.067911,0.014819,-0.095028
23.541813,0.019914,-0.038393,-0.061118
23.571812,0.180214,0.017683,0.070573
23.601812,0.115817,0.077647,-0.170555
23.641809,0.063626,-0.089527,-0.338142
23.671809,-0.008330,-0.047838,-0.237460
23.711808,-0.037762,0.049234,-0.223029
23.751782,0.113034,-0.013083,0.072557
23.771804,0.095641,0.059374,0.224681
23.801802,0.266441,0.068692,0.005657
23.841802,0.023867,0.144768,0.335219
23.871801,0.228587,-0.040103,0.291416
23.901800,0.100339,0.068717,0.716225
23.941797,0.119267,-0.113340,0.137180
23.971797,0.031920,-0.017310,0.368517
24.001795,0.121969,-0.036639,0.239106
24.041770,-0.002686,-0.198306,0.044855
24.081776,0.068467,-0.100301,-0.130920
24.111765,0.265890,-0.133711,-0.298900
24.141767,-0.003236,-0.084079,-0.271851
24.171765,0.100384,-0.042592,-0.562270
24.211787,0.093867,-0.010731,-0.286430
24.241785,0.064321,0.041559,-0.258355
24.271785,0.076566,0.117179,-0.168191
24.311782,0.285721,0.247658,0.191480
24.341781,-0.009907,0.158662,0.418644
24.371780,0.148600,0.124194,0.412006
24.401756,0.282503,0.103667,0.350959
24.431777,0.116299,-0.043144,0.486955
24.471776,0.057568,0.025284,0.350581
24.501776,0.139084,-0.011090,0.236037
24.541765,0.152571,-0.043063,0.154654
24.571762,0.117140,0.224629,0.100574
24.621771,0.231461,-0.132683,-0.063824
24.651769,0.112670,-0.069557,0.016686
24.671769,-0.022098,-0.118220,-0.130997
24.701767,0.053912,0.013810,-0.146316
24.741766,0.010689,-0.090524,-0.236631
24.771764,-0.034614,-0.056367,-0.115696
24.801763,0.053585,-0.033070,-0.201066
24.831762,0.118868,0.023087,0.200970
24.861761,0.226522,0.056960,0.200062
24.911734,0.070257,0.059404,0.281316
24.951733,0.099340,-0.109078,0.233370
24.981733,-0.068959,-0.117221,0.219476
25.011731,0.134968,-0.098222,-0.326453
25.041729,0.273144,-0.090135,-0.060394
25.071741,0.008067,0.007348,0.196636
25.101750,-0.149354,0.024918,-0.125906
25.141740,0.381226,-0.006025,-0.332416
25.171730,0.315633,-0.079548,-0.106290
25.211722,-0.019238,-0.043679,0.026476
25.241745,0.373086,0.072866,-0.297790
25.271743,0.252531,0.033534,0.023630
25.301742,0.110022,-0.025906,0.148348
25.331741,-0.041672,-0.063883,0.025302
25.371729,0.158697,0.077502,-0.073336
25.401739,0.158559,0.018858,-0.051220
25.441728,-0.089684,0.077935,0.183157
25.471711,0.243737,0.083559,0.229053
25.501726,0.017560,-0.089727,0.279440
25.551732,-0.116062,-0.146940,0.169106
25.581744,-0.001278,-0.126897,0.076232
25.611744,0.205693,0.047505,0.010897
25.641742,0.060162,0.018977,0.157154
25.671741,0.115373,-0.092057,0.234529
25.711739,0.100435,-0.074612,0.152390
25.741737,-0.106361,-0.056313,0.103357
25.771737,0.107971,-0.106808,-0.087158
25.801736,-0.076204,0.037430,0.109207
25.851730,0.258607,0.157307,-0.224643
25.881709,0.204462,0.009134,0.000002
25.901707,0.060216,-0.052500,0.258265
25.941707,0.071387,-0.207106,0.257413
25.971705,0.125039,0.029509,0.120869
26.011727,0.206474,-0.013426,0.342854
26.041725,0.245514,-0.079590,0.300811
26.071725,0.278122,0.000228,0.430526
26.111698,0.125462,-0.115630,0.430994
26.141697,0.016642,-0.245310,0.153575
26.171721,-0.043998,-0.241807,-0.189368
26.201720,0.133538,-0.279320,-0.593496
26.231718,0.136983,-0.320970,-0.461236
26.271694,0.105318,-0.099074,-0.626689
26.311713,0.210068,0.048718,-0.307500
26.341705,0.134409,-0.032170,-0.234202
26.361713,0.203509,-0.036574,-0.265228
26.401702,0.041534,-0.103563,0.123363
26.451710,0.142395,-0.021608,-0.068534
26.481708,0.074344,-0.022537,-0.036469
26.511683,0.177964,0.090242,-0.054038
26.541707,0.160818,0.106299,-0.109506
26.571676,-0.032697,0.197359,-0.126055
26.601701,0.116969,0.144831,-0.219335
26.641702,0.085062,0.266324,0.006786
26.671701,0.194479,0.206384,-0.007460
26.701699,0.132584,0.277840,0.218394
26.751679,0.201830,0.169942,0.356685
26.771671,0.195241,0.112389,0.356370
26.811697,0.261694,0.153943,0.099083
26.841701,-0.019396,0.082041,0.183163
26.871668,0.229129,0.046383,0.016227
26.911691,0.248947,0.111299,0.158685
26.941680,0.040523,-0.026769,0.052198
26.971689,0.048255,-0.070566,0.196198
27.011683,0.309906,-0.079644,0.114883
27.041685,-0.204064,0.150452,0.659049
27.071684,0.057382,-0.042778,0.011504
27.111658,0.265724,0.023661,0.530025
27.141657,0.280371,-0.002997,0.474315
27.171656,0.136913,-0.062279,0.281700
27.211679,0.207126,-0.176388,0.038514
27.241677,0.084535,-0.162221,-0.026555
27.271677,-0.013339,-0.134280,-0.031720
27.311674,0.219175,-0.205096,-0.171065
27.341648,0.034491,-0.074815,0.227163
27.371673,0.066744,-0.220899,0.145149
27.401672,-0.135767,-0.030713,0.209282
27.431670,0.183564,-0.191070,-0.346208
27.471668,-0.163605,-0.136227,0.280296
27.501668,0.068238,-0.202489,-0.444542
27.541656,0.238189,-0.092045,-0.353156
27.571655,0.186246,-0.133566,-0.228361
27.601635,-0.082341,-0.029623,-0.084552
27.631651,0.044687,0.141774,-0.175528
27.671660,0.207023,0.098659,0.040026
27.711659,0.084861,0.029728,-0.140894
27.741657,-0.109557,0.010895,0.024661
27.771656,-0.124365,0.073672,0.340206
27.801655,0.199967,0.010250,-0.080126
27.841654,0.141748,0.131752,0.248574
27.871652,0.159892,0.019702,0.393265
27.911648,0.057333,0.091283,0.550747
27.951619,0.274342,-0.051935,0.295614
27.981623,0.072850,-0.068681,0.585123
28.011622,0.171684,-0.045230,0.139679
28.041620,0.266473,-0.355678,0.153977
28.071619,-0.228192,0.984069,0.877330
28.101618,0.649773,0.044883,-1.025633
28.131616,-0.268939,-0.156794,1.396753
28.191614,-3.577480,1.377499,-1.229927
28.211625,1.149702,0.153549,1.171607
28.241637,1.446496,0.106149,-1.353504
28.271635,-0.336220,0.570869,0.482958
28.301634,0.572053,-0.168105,-1.131495
28.341634,-1.458173,0.115026,0.396311
28.371632,1.910237,0.170093,0.900127
28.411612,0.010181,0.601505,1.634848
28.441617,0.397155,-0.095831,0.113704
28.471602,0.058315,0.317256,0.616097
28.501618,-0.218219,0.007600,0.720238
28.551624,-0.191564,-0.143586,0.196922
28.571624,-0.427443,0.003000,0.191373
28.611622,-0.135404,-0.142426,-0.250771
28.641596,-0.227030,-0.138293,0.436296
28.671620,-0.321220,0.628596,0.091146
28.701619,-0.149371,-0.030197,-0.779041
28.741616,0.311188,0.067520,0.016324
28.771616,0.269196,-0.113645,0.070898
28.801614,0.464891,-0.038665,0.622591
28.851613,0.118407,-0.278708,0.398045
28.871610,-0.268054,0.291241,0.815834
28.911610,0.259006,-0.411669,-0.852822
28.941589,0.030378,-0.122830,0.331610
28.971582,0.131679,-0.159175,0.068544
29.011605,0.473498,-0.195869,-0.587776
29.031580,0.202177,-0.073861,-0.311377
29.071604,-0.094330,-0.318972,0.871204
29.111576,0.523065,-0.427197,-0.833737
29.141575,0.128594,-0.054651,-0.016358
29.171574,0.411567,-0.151424,0.368758
29.201569,-0.054938,0.005387,0.136806
29.231597,0.217771,-0.066368,-0.445966
29.271596,-0.142931,-0.335642,0.304838
29.311593,-0.058220,0.189770,0.248941
29.341592,0.181188,-0.120623,-0.510363
29.371590,0.091017,-0.052382,-0.123183
29.401563,0.280295,-0.048501,-0.209752
29.451582,0.070758,0.094696,0.051790
29.481587,0.122330,0.090412,-0.143775
29.511585,-0.227825,-0.117719,-0.208943
29.541585,-0.039728,0.057570,0.177691
29.571583,0.118358,0.084865,0.314567
29.601582,0.099228,0.072102,0.341213
29.641580,0.286383,-0.034774,0.029658
29.671579,0.004102,-0.069493,0.384264
29.701578,0.140099,-0.116861,0.698100
29.751576,0.117097,-0.259464,0.293442
29.781550,0.284639,-0.333330,0.149822
29.811560,0.098855,-0.651765,0.346850
29.831547,0.849884,-0.160537,-0.450908
29.871551,0.103599,-0.128113,-0.100096
29.911569,0.172643,-0.245402,-0.374284
29.941567,0.122109,-0.251607,-0.531370
29.971567,-0.187760,-0.096410,-0.365900
30.021536,0.271364,0.051855,-0.464561
30.051545,0.203619,-0.099352,-0.511320
30.081537,0.180053,-0.159185,-0.133407
30.111536,0.039795,-0.218476,-0.323886
30.141545,0.237093,-0.052570,-0.409567
30.171534,0.213059,-0.276419,-0.353095
30.211556,0.506877,-0.366674,-0.264978
30.241555,0.205085,0.238368,-0.058572
30.271554,0.149609,0.167043,-0.011939
30.311552,0.295003,0.034525,-0.016976
30.351550,-0.056933,0.384934,0.096154
30.381549,-0.197597,0.093349,-0.315705
30.411549,-0.149082,0.386129,0.256452
30.441547,0.353507,0.017685,-0.727611
30.481518,0.060452,0.073504,-0.165222
30.511543,0.275224,0.137072,-0.341220
30.541524,0.169600,0.097703,-0.011256
30.571542,0.140001,0.178802,-0.034310
30.601534,0.089181,0.339764,0.230498
30.651559,-0.052343,0.100239,0.182202
30.681558,0.252098,0.133700,0.118206
30.711555,0.016326,0.239559,0.551572
30.741554,0.043071,0.203386,0.279977
30.771553,0.109300,0.226668,0.324965
30.801552,0.255111,0.186882,0.351423
30.841531,-0.064087,-0.060798,0.358685
30.861549,-0.083727,0.032125,0.092084
30.911546,0.038342,0.125606,0.213306
30.941544,0.101832,0.169261,0.030823
30.981521,0.010289,-0.052232,-0.059055
31.011524,0.096253,-0.087580,-0.111625
31.041518,0.166958,-0.014034,-0.408270
31.081540,-0.036205,0.043816,-0.052105
31.101515,0.252278,0.032510,-0.059715
31.141537,-0.041118,0.155587,0.310720
31.171537,0.193522,-0.096395,0.025067
31.211535,-0.164467,-0.004165,0.550275
31.241509,0.329682,0.030080,0.191342
31.271532,0.121913,0.160532,0.347036
31.301531,-0.050610,-0.129212,0.672434
31.331530,0.144345,-0.098560,0.316758
31.371529,0.171391,0.265940,0.391410
31.411525,0.065332,-0.103678,0.248367
31.441503,0.060396,0.040271,0.210694
31.471510,0.206208,0.015594,-0.135658
31.521522,0.130805,-0.121871,0.089050
31.551521,-0.018437,-0.136439,0.046267
31.581495,0.131320,-0.031288,0.155793
31.611518,-0.039039,-0.061838,0.190924
31.641517,0.040249,0.026436,0.254430
31.671515,0.165601,-0.080467,0.282661
31.701515,0.093802,-0.050538,0.449523
31.741513,0.268636,-0.108393,0.233334
31.771512,0.155022,-0.154056,0.391243
31.801510,0.169775,-0.276558,0.126655
31.851484,0.242507,-0.177574,0.121840
31.881483,-0.005357,-0.297413,-0.020866
31.911497,-0.010894,-0.007402,-0.073762
31.941504,0.193359,-0.194152,-0.627233
31.971503,0.058111,-0.099259,-0.034750
32.011502,-0.060883,-0.041432,-0.016240
32.041501,0.231761,-0.063223,-0.400008
32.071499,0.650204,-0.070566,-0.391600
32.121469,0.079395,0.000789,0.200857
32.141468,0.320646,-0.080575,-0.208870
32.171493,0.087836,0.044691,-0.231632
32.201492,0.154785,0.010428,-0.235042
32.231468,0.053763,-0.040567,-0.132725
32.271490,-0.032704,0.004291,0.096193
32.301490,-0.046308,0.052283,0.119966
32.341487,0.036436,0.029746,0.043962
32.371484,-0.006114,0.050103,0.033399
32.411485,0.031905,-0.003266,-0.008573
32.431476,-0.016270,0.035286,-0.140839
32.481482,0.104288,0.087242,-0.120282
32.511481,0.120185,0.059485,-0.112959
32.541480,0.154176,0.084847,0.186342
32.571455,0.174606,0.160503,0.165384
32.601478,0.174483,0.150923,0.135415
32.641467,0.244115,0.047228,0.397670
32.671446,-0.001604,0.055210,0.467223
32.711471,0.065895,0.031697,0.279028
32.731471,0.044705,-0.025874,0.381289
32.771469,0.369949,-0.094606,-0.083948
32.811468,-0.063647,-0.023538,0.462531
32.841448,0.267144,0.053817,-0.098066
32.871467,-0.357038,-0.091048,0.344698
32.911464,-0.238114,-0.091087,-0.120112
32.931440,0.078080,-0.212329,0.009499
32.971462,0.102540,-0.251847,0.045604
33.001461,0.118887,-0.157186,0.416877
33.041435,0.211857,-0.183943,0.205152
33.071456,0.113684,-0.171952,0.118696
33.101456,0.071915,-0.245244,-0.233222
33.131455,0.207847,-0.275359,-0.316760
33.171453,0.189211,-0.183669,-0.246801
33.201452,0.107561,-0.236875,-0.072915
33.241444,0.094336,-0.168504,-0.302255
33.271422,-0.014027,-0.123498,-0.274202
33.321447,0.190882,-0.057904,-0.190550
33.351445,0.206357,-0.110125,-0.295550
33.381444,0.240630,-0.051568,-0.296305
33.411444,0.091413,0.101155,-0.169351
33.441442,-0.207143,0.063497,-0.268855
33.481433,0.012479,0.125890,-0.246126
33.501439,-0.010012,0.107653,0.087140
33.541431,-0.048954,0.053441,-0.054186
33.571429,0.179629,0.132807,0.096849
33.621435,0.168814,0.033833,-0.199657
33.651433,0.181909,0.094552,-0.164067
33.681433,0.108665,0.203307,0.139992
33.711430,0.221443,0.246801,0.061138
33.741430,0.236429,0.194486,0.148461
33.771427,0.108742,0.080625,0.308135
33.811427,0.199334,0.262635,0.482205
33.841425,0.054801,0.028595,0.133702
33.871423,0.024295,0.119096,0.508169
33.921397,0.028990,0.113855,0.304063
33.941399,0.098322,-0.028015,0.154750
33.971399,0.228658,-0.083674,0.010170
34.001416,-0.033612,-0.078934,0.245321
34.031395,0.145926,-0.218833,-0.082441
34.071394,0.083424,-0.018383,0.146259
34.111414,0.127753,-0.113354,0.126494
34.141411,0.008478,-0.041613,0.035029
34.171411,0.123007,-0.058862,-0.099720
34.211404,-0.045025,-0.139584,0.060146
34.241387,0.086784,-0.108911,-0.048700
34.271385,0.124630,-0.104825,0.140431
34.301406,0.032670,-0.110062,0.371213
34.331404,0.294064,-0.020961,0.089566
34.371403,0.049170,0.026525,0.033256
34.411399,0.170890,-0.264835,0.129925
34.441380,0.227265,-0.192418,0.026668
34.461373,-0.049269,-0.084109,0.000618
34.521372,0.285900,-0.105986,-0.404530
34.551374,0.047045,-0.003163,-0.286377
34.581393,0.089671,0.250431,-0.213406
34.611375,0.153208,0.151143,-0.213967
34.641390,0.238124,0.195621,0.002087
34.671372,0.070587,0.156417,0.278644
34.711388,0.136248,-0.030343,0.378037
34.741386,0.096069,0.192639,0.212592
34.771385,0.315619,-0.048787,0.209076
34.801385,0.067339,0.069857,0.717307
34.841382,0.360296,-0.139549,0.300454
34.881381,0.107298,-0.057978,0.342633
34.911378,0.258467,-0.271477,0.227098
34.941379,0.027014,-0.186796,0.349423
34.971357,0.508705,-0.206801,-0.195718
35.001350,0.142465,-0.093088,0.037919
35.041374,0.161057,-0.183879,0.307737
35.071371,0.225561,-0.011148,-0.041785
35.111368,0.043824,-0.352849,-0.244491
35.141369,0.109761,-0.216624,-0.072804
35.171360,0.169814,-0.127229,-0.033862
35.211366,-0.145089,-0.136162,0.063394
35.241365,0.100097,-0.117388,-0.215430
35.271363,-0.024741,-0.114038,0.048528
35.301362,0.110312,-0.150582,0.034405
35.341361,0.192713,-0.136794,-0.198464
35.371358,0.027662,-0.139619,-0.200577
35.411357,0.029941,-0.031914,-0.275846
35.441356,0.099164,-0.090740,-0.202462
35.481355,0.091742,-0.035261,-0.256647
35.511354,-0.075485,0.114287,-0.095516
35.541351,0.072069,0.038293,-0.155802
35.571351,0.172295,-0.069691,0.016671
35.601347,0.153838,0.015569,0.153908
35.641342,0.087930,-0.092927,-0.040065
35.661326,0.067355,0.080871,-0.001708
35.711342,-0.006111,-0.045899,0.146129
35.751340,0.109133,-0.142027,-0.013628
35.781339,-0.005187,-0.078945,0.137399
35.811337,0.036883,0.001047,-0.129287
35.841335,0.067608,0.028736,-0.212482
35.871318,0.033861,0.077826,-0.160918
35.911332,0.186914,0.083926,-0.258151
35.941332,0.006522,0.004405,-0.316243
35.971330,0.063711,0.061928,-0.485826
36.011312,0.266439,0.024067,-0.299101
36.041310,0.048292,0.144898,-0.041954
36.071325,0.172083,0.119148,-0.273981
36.101324,0.150674,0.167040,-0.011939
36.131323,0.314458,0.404398,0.005353
36.171322,-0.222674,-0.063826,0.738011
36.211320,0.059184,0.063940,-0.221903
36.241318,0.041533,0.280093,0.388314
36.271317,0.643128,-0.038612,-0.302740
36.311316,-0.113651,0.256231,1.928944
36.341314,0.444619,-0.536946,-0.590712
36.381313,-0.027471,0.493202,0.920528
36.411312,-0.074090,-0.204709,0.385676
36.441310,-0.017096,0.125392,0.901408
36.471310,0.012507,-0.150386,0.084648
36.501308,0.109410,0.086023,0.169264
36.541298,0.028565,-0.251772,0.231534
36.571304,0.080164,-0.078274,0.549810
36.601303,0.157922,-0.310467,-0.236806
36.651301,0.230223,-0.177453,-0.069412
36.681300,0.159972,-0.174098,-0.066171
36.711299,0.137772,-0.199674,0.017034
36.741297,0.173562,-0.209288,-0.109107
36.771296,0.002309,-0.017102,0.080040
36.811294,0.227710,-0.094182,-0.294399
36.841293,-0.005368,0.064912,0.265337
36.871292,0.073832,-0.041827,0.170707
36.911279,0.219957,-0.117933,0.344413
36.951274,0.093305,-0.090989,0.330701
36.981273,0.128647,-0.091819,-0.311458
37.011268,0.034497,-0.186467,-0.352558
37.041270,0.200752,-0.237002,-0.241755
37.071274,0.137508,-0.211189,-0.413621
37.111281,0.034086,-0.074572,-0.264329
37.141280,0.028438,0.051188,-0.163200
37.171278,0.036339,-0.024463,-0.281149
37.211254,-0.135474,0.083373,0.174650
37.241255,0.071830,0.077800,-0.281664
37.271260,0.101966,0.071279,-0.166313
37.301258,0.035381,0.029747,0.047168
37.341250,0.133958,0.121158,0.148082
37.371257,0.013137,0.134138,0.320205
37.401269,0.074675,0.167103,0.209251
37.441238,0.125329,0.129729,0.101119
37.471237,0.153187,0.140305,0.147114
37.521248,-0.075338,-0.045740,0.139735
37.551249,0.084056,0.011554,-0.033079
37.581248,0.038109,-0.020316,-0.050339
37.611235,0.017481,0.085222,0.049614
37.641256,0.131666,0.071056,0.152081
37.671245,0.136303,0.086983,0.260082
37.711239,0.051221,0.029558,0.359154
37.741254,0.134059,0.017673,0.302441
37.771252,0.150084,0.016561,0.321663
37.801251,0.083721,0.002726,0.576966
37.851250,0.185325,-0.003802,0.380308
37.881236,0.126880,-0.029290,0.448564
37.911235,0.047267,-0.044084,0.546800
37.941234,0.166119,-0.246782,0.293500
37.971219,0.097806,-0.241266,0.230507
38.001239,0.230003,-0.279818,-0.024031
38.031213,0.118829,-0.254961,-0.200164
38.071239,0.175682,-0.288050,-0.376656
38.101237,0.048370,-0.199304,-0.326989
38.151235,-0.019939,-0.078587,-0.522906
38.171234,0.000622,-0.138423,-0.342669
38.201232,0.087056,-0.103448,-0.320060
38.241231,0.014373,-0.031945,-0.141216
38.271229,0.143430,0.065862,-0.180242
38.301229,0.184288,0.031571,-0.007350
38.341202,0.146710,0.009131,0.270337
38.371201,0.100022,-0.029015,0.012638
38.401201,0.122918,-0.043914,-0.146650
38.451222,0.119473,-0.028931,-0.248071
38.471221,0.187300,0.024302,-0.415543
38.511220,0.066360,0.123704,-0.383983
38.541218,0.039466,0.219636,-0.231727
38.571216,0.172729,0.093615,-0.384174
38.601215,0.052128,0.200252,0.107935
38.641212,-0.001323,0.123606,0.125690
38.671212,0.143049,0.251179,0.188328
38.701211,0.293707,0.233685,0.385862
38.751201,0.109607,0.046347,0.637033
38.781200,0.117153,0.001689,0.364328
38.811199,0.065918,-0.023775,0.351378
38.841197,0.181679,-0.057054,0.291334
38.871196,0.258993,-0.015735,0.461428
38.901194,0.102325,-0.053758,0.454846
38.931200,0.216645,-0.096747,0.636221
38.971176,-0.039328,-0.121700,0.519682
39.021196,0.001240,-0.161101,0.245929
39.051195,0.221087,-0.135905,0.031254
39.081194,0.078077,-0.089660,-0.134069
39.111193,0.152759,-0.179279,-0.335451
39.141191,-0.011805,0.044843,-0.083091
39.171191,0.015934,-0.080923,-0.273975
39.211188,0.074898,0.171507,-0.077073
39.241161,-0.032015,-0.050942,-0.320812
39.271162,0.027330,0.041597,-0.166458
39.311184,0.118084,-0.011808,-0.376192
39.351181,0.045166,-0.046934,-0.151991
39.371180,0.117547,0.097975,-0.327508
39.411178,0.083044,0.078749,-0.093612
39.441178,0.162815,0.155209,0.145057
39.481155,0.107093,0.177793,-0.000117
39.511154,0.175727,0.213825,0.121870
39.541168,0.098126,0.080644,0.318822
39.571152,0.224018,0.095252,0.386186
39.611147,0.033842,0.054012,0.571917
39.641169,0.125234,0.004768,0.570556
39.671167,0.202700,0.104905,0.367012
39.711166,0.017919,0.021148,0.270433
39.741165,0.172168,-0.030377,0.284003
39.771163,0.134163,-0.183948,0.571654
39.811162,0.152340,-0.351296,0.436103
39.841159,0.204459,-0.149801,0.183972
39.871158,-0.060836,-0.074507,0.038070
39.921153,0.027995,-0.169542,-0.054362
39.951153,0.141884,-0.155925,-0.083163
39.981150,0.122435,-0.167568,-0.164425
40.001149,0.121540,-0.179328,-0.093971
40.031151,0.219743,-0.079321,-0.127635
40.081149,-0.038500,-0.102431,0.292202
40.111147,0.138607,-0.012077,0.077899
40.141146,0.026667,0.053266,-0.045658
40.171146,0.030209,0.166270,-0.061064
40.211143,0.083358,0.112830,-0.028248
40.241121,0.037190,0.150156,0.155744
40.281141,0.194264,0.191487,-0.062033
40.311138,0.161541,0.133913,0.100065
40.341137,0.072300,0.149906,0.502985
40.381119,0.011019,0.002939,0.476548
40.411118,0.066380,0.090108,0.729172
40.441116,0.066923,-0.028034,0.336396
40.471115,0.007599,-0.027950,0.436846
40.501114,-0.034230,-0.112074,0.433188
40.551128,0.147345,-0.205203,0.376005
40.581165,-0.013032,-0.191040,0.492583
40.611163,0.265015,-0.360944,0.028938
40.641162,0.176024,-0.214856,0.364192
40.671161,0.101224,-0.171976,0.224477
40.711159,0.165102,-0.248745,-0.044145
40.741156,0.009506,-0.235746,0.248722
40.771156,0.029828,-0.276166,-0.029305
40.801140,-0.019264,-0.218436,-0.134754
40.851154,0.012090,-0.158850,-0.044683
40.871121,0.072766,-0.168585,-0.038340
40.911133,0.054411,-0.248503,-0.030227
40.941144,0.081197,-0.252858,0.030645
40.971148,0.113950,-0.216622,-0.096311
41.011144,0.086992,-0.193039,-0.237212
41.041143,0.066839,-0.115138,-0.301956
41.071142,0.151278,-0.105606,-0.560492
41.111141,0.128150,-0.062936,-0.511102
41.141139,0.021502,-0.085067,-0.543252
41.171121,0.037594,-0.086190,-0.501592
41.201134,0.122393,0.024442,-0.401637
41.231107,0.211604,0.005078,-0.455188
41.271123,0.250334,0.097551,-0.073247
41.311119,0.289761,0.102791,-0.068954
41.341118,0.067683,0.053082,0.140244
41.371116,0.050438,0.056181,0.422340
41.421126,0.162671,0.032564,0.239476
41.441117,0.086952,0.011421,0.223351
41.481122,0.101013,-0.138874,0.115675
41.511121,0.060817,-0.104518,-0.191844
41.541120,0.257987,0.009142,-0.259648
41.571120,0.278129,0.013377,-0.293820
41.601118,0.355650,0.005770,-0.353714
41.641103,0.225507,-0.043139,-0.022728
41.671115,-0.046688,0.038479,0.008770
41.701103,0.133913,0.030672,-0.117394
41.751111,0.074472,0.029534,0.301451
41.781110,0.068579,-0.029202,0.535124
41.811108,0.323114,-0.014852,0.539416
41.841108,-0.036470,-0.129118,0.416000
41.871081,0.028817,-0.168612,0.219170
41.901105,0.185909,-0.230754,0.127972
41.941093,-0.007597,-0.231255,-0.134827
41.971092,0.112291,-0.260255,-0.243999
42.001100,-0.200062,-0.285089,-0.343428
42.041098,0.044389,-0.206808,-0.225525
42.081096,0.148106,-0.227205,-0.411574
42.111071,0.167283,-0.209116,-0.428575
42.141075,0.079788,-0.199289,-0.502224
42.171069,-0.037652,-0.115770,-0.705814
42.211091,0.194536,-0.104572,-0.694054
42.241089,-0.026026,-0.018889,-0.491591
42.271087,0.096913,0.025554,-0.378119
42.311063,0.038843,0.084271,-0.282689
42.341084,0.119814,0.091547,-0.274121
42.371082,0.077003,0.140573,-0.049463
42.401082,0.151208,0.076458,-0.084024
42.441080,0.314211,0.081584,-0.413122
42.471048,0.140397,0.214287,-0.654892
42.511076,0.124341,0.219495,-0.333252
42.541074,0.055377,0.131076,-0.148878
42.571055,0.105542,0.235478,-0.229519
42.601051,0.338934,0.230825,-0.508469
42.651070,0.060397,0.292009,-0.081749
42.681069,0.176910,0.240470,0.130564
42.711067,0.037050,0.280140,0.313523
42.741065,0.104068,0.294933,0.276192
42.771065,0.221298,0.224250,0.394375
42.801055,0.174734,0.072663,1.021809
42.841061,0.241542,0.074691,0.928848
42.871060,0.182910,-0.109352,0.407509
42.901058,0.084348,-0.177298,0.284285
42.951057,0.028290,-0.168350,-0.312924
42.981055,0.043457,-0.159718,-0.591749
43.011053,0.058233,-0.112796,-0.689793
43.041033,0.048826,-0.080803,-0.668246
43.071029,-0.058551,-0.015520,-0.690299
43.101031,0.074516,0.006585,-0.724400
43.141047,0.109714,0.053255,-0.402544
43.171046,0.118711,0.125515,0.029510
43.221039,0.039176,0.119241,0.143820
43.251022,0.089441,0.083891,0.259008
43.281024,0.062658,0.138379,0.140715
43.301022,-0.012246,0.063941,0.102927
43.331022,0.076362,0.043436,0.205366
43.371023,0.136758,-0.002519,0.160223
43.411035,0.058019,0.074451,0.088009
43.441033,0.172813,-0.038668,-0.202193
43.471031,0.117883,0.002984,-0.104721
43.511012,-0.099389,0.029085,-0.156881
43.541010,0.057515,0.044843,-0.401510
43.581025,0.020039,0.130122,-0.215119
43.611024,0.120304,0.079907,-0.452618
43.641023,0.111191,0.105451,-0.325328
43.671023,0.070090,0.192767,0.070493
43.701022,0.233228,0.033600,-0.022309
43.741018,0.181198,0.094320,0.310330
43.770988,0.205586,0.110282,0.258057
43.811015,0.170303,0.058118,0.269532
43.851014,-0.035432,0.094713,0.502707
43.871013,0.067806,0.099996,0.126612
43.911011,-0.007900,-0.004351,0.211534
43.941010,0.170909,0.022992,0.157150
